"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Lei L.; Yang Q.; Yang L.; Shen T.; Wang R.; Fu C.","Lei, Lian (58921380800); Yang, Qiliang (55237727800); Yang, Ling (57209181703); Shen, Tao (57203855506); Wang, Ruoxi (58921572200); Fu, Chengbiao (55898450400)","58921380800; 55237727800; 57209181703; 57203855506; 58921572200; 55898450400","Deep learning implementation of image segmentation in agricultural applications: a comprehensive review","2024","Artificial Intelligence Review","57","6","149","","","128","10.1007/s10462-024-10775-6","https://www.scopus.com/pages/publications/85194100667?origin=resultslist","Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China; Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China; Yunnan Key Laboratory of Computer Technologies Application, Kunming University of Science and Technology, Kunming, 650500, China","Lei L., Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China; Yang Q., Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China; Yang L., Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China, Yunnan Key Laboratory of Computer Technologies Application, Kunming University of Science and Technology, Kunming, 650500, China; Shen T., Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China, Yunnan Key Laboratory of Computer Technologies Application, Kunming University of Science and Technology, Kunming, 650500, China; Wang R., Faculty of Modern Agricultural Engineering, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China; Fu C., Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Jingmingnanlu 727, Yunnan, Kunming, 650500, China","L. Yang; Faculty of Information Engineering and Automation, Kunming University of Science and Technology, Kunming, Jingmingnanlu 727, Yunnan, 650500, China; email: yangling@kust.edu.cn","","Springer Nature","02692821","","AIRVE","","English","Artif Intell Rev","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85194100667"
"Osco Mamani E.F.; Yanapa Chicalla A.D.; Santana Carbajal O.I.; Chaparro Cruz I.N.","Osco Mamani, Erbert Francisco (57210565305); Yanapa Chicalla, Alejandro Daniel (59484904800); Santana Carbajal, Oliver Israel (58577622200); Chaparro Cruz, Israel N. (57444284400)","57210565305; 59484904800; 58577622200; 57444284400","ARTIFICIAL INTELLIGENCE MODELS BASED ON DEEP LEARNING APPLIED TO THE DETECTION OF OLIVE FRUITS IN TACNA, PERU; [MODELOS DE INTELIGENCIA ARTIFICIAL BASADOS EN APRENDIZAJE PROFUNDO APLICADOS A LA DETECCION DE FRUTOS DE OLIVO EN TACNA, PERU]","2024","Proceedings from the International Congress on Project Management and Engineering","","","","1934","1945","0","","https://www.scopus.com/pages/publications/85212959947?origin=resultslist","Universidad Nacional Jorge Basadre G, Peru","Osco Mamani E.F., Universidad Nacional Jorge Basadre G, Peru; Yanapa Chicalla A.D., Universidad Nacional Jorge Basadre G, Peru; Santana Carbajal O.I., Universidad Nacional Jorge Basadre G, Peru; Chaparro Cruz I.N., Universidad Nacional Jorge Basadre G, Peru","V.R. Montequin; email: montequi@uniovi.es","","Asociacion Espanola de Direccion e Ingenieria de Proyectos (AEIPRO)","26955067","978-840963877-2","","","Spanish","Proc. Int. Congr. Proj. Manag. Eng.","Conference paper","Final","","Scopus","2-s2.0-85212959947"
"Nambiar R.; Bhat R.; Kumara V.","Nambiar, Rajashree (57955731700); Bhat, Ranjith (57693890300); Kumara, Varuna (58191411400)","57955731700; 57693890300; 58191411400","Seeding precision: a mask region based convolutional neural networks classification approach for the classification of paddy seeds","2024","IAES International Journal of Artificial Intelligence","13","4","","4138","4146","0","10.11591/ijai.v13.i4.pp4138-4146","https://www.scopus.com/pages/publications/85207478419?origin=resultslist","Department of Robotics and Artificial Intelligence Engineering, NMAM Institute of Technology, NITTE (Deemed to be University), Karnataka, Nitte, India; Faculty of Engineering and Technology, JAIN (Deemed to be University), Bengaluru, India; Department of Electronics and Communication Engineering, Moodlakatte Institute of Technology, Kundapura, India","Nambiar R., Department of Robotics and Artificial Intelligence Engineering, NMAM Institute of Technology, NITTE (Deemed to be University), Karnataka, Nitte, India, Faculty of Engineering and Technology, JAIN (Deemed to be University), Bengaluru, India; Bhat R., Department of Robotics and Artificial Intelligence Engineering, NMAM Institute of Technology, NITTE (Deemed to be University), Karnataka, Nitte, India, Faculty of Engineering and Technology, JAIN (Deemed to be University), Bengaluru, India; Kumara V., Faculty of Engineering and Technology, JAIN (Deemed to be University), Bengaluru, India, Department of Electronics and Communication Engineering, Moodlakatte Institute of Technology, Kundapura, India","R. Bhat; Department of Robotics and Artificial Intelligence Engineering, NMAM Institute of Technology NITTE (Deemed to be University) Nitte, Udupi, Karkala Taluk, Karnataka, 574110, India; email: ranjithbhat@gmail.com","","Institute of Advanced Engineering and Science","20894872","","","","English","IAES Int. J. Artif. Intell.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85207478419"
"Gong L.; Wu Y.; Lu X.; Lin Y.; Huang H.; Xie F.; Ma B.","Gong, Lizhi (59242917100); Wu, Ying (60007109700); Lu, Xuan (60006400300); Lin, Ying (60006710300); Huang, Haining (60006305800); Xie, Fei (57200068606); Ma, Baoping (7403300973)","59242917100; 60007109700; 60006400300; 60006710300; 60006305800; 57200068606; 7403300973","A Vision-Based Autonomous Picking Robot Based on Optimized YOLOv5 with CBAM and ASFF","2024","Proceedings - 2024 4th International Conference on Robotics, Automation and Intelligent Control, ICRAIC 2024","","","","255","258","0","10.1109/ICRAIC65937.2024.00053","https://www.scopus.com/pages/publications/105011186896?origin=resultslist","Nanjing Normal University, Nanjing, 210023, China","Gong L., Nanjing Normal University, Nanjing, 210023, China; Wu Y., Nanjing Normal University, Nanjing, 210023, China; Lu X., Nanjing Normal University, Nanjing, 210023, China; Lin Y., Nanjing Normal University, Nanjing, 210023, China; Huang H., Nanjing Normal University, Nanjing, 210023, China; Xie F., Nanjing Normal University, Nanjing, 210023, China; Ma B., Nanjing Normal University, Nanjing, 210023, China","X. Lu; Nanjing Normal University, Nanjing, 210023, China; email: 21220720@njnu.edu.cn","","Institute of Electrical and Electronics Engineers Inc.","","979-833154401-0","","","English","Proc. - Int. Conf. Robot., Autom. Intell. Control, ICRAIC","Conference paper","Final","","Scopus","2-s2.0-105011186896"
"Dinesh R.; Mohan H.; Kumar A.S.; Mathai A.; Deepak S.","Dinesh, Randhir (58256853800); Mohan, Hemanth (58967172800); Kumar, Abhiraj S (58738319700); Mathai, Anwin (58968290200); Deepak, S. (59265169200)","58256853800; 58967172800; 58738319700; 58968290200; 59265169200","Autonomous IoT-Integrated Tomato Plant Disease Detection: Harnessing YOLOv8 Algorithm and Micro-Navigation for Precision Agriculture","2024","RAICS - IEEE Recent Advances in Intelligent Computational Systems","","2024","","","","2","10.1109/RAICS61201.2024.10689940","https://www.scopus.com/pages/publications/85208282836?origin=resultslist","College Of Engineering Trivandrum (CET), Robotics And Automation, Kerala, India; Gec Thrissur, Dept of Electronics Engineering, Kerala, India","Dinesh R., College Of Engineering Trivandrum (CET), Robotics And Automation, Kerala, India; Mohan H., College Of Engineering Trivandrum (CET), Robotics And Automation, Kerala, India; Kumar A.S., College Of Engineering Trivandrum (CET), Robotics And Automation, Kerala, India; Mathai A., College Of Engineering Trivandrum (CET), Robotics And Automation, Kerala, India; Deepak S., Gec Thrissur, Dept of Electronics Engineering, Kerala, India","","","Institute of Electrical and Electronics Engineers Inc.","27695565","979-835038168-9","","","English","RAICS - IEEE Recent Adv. Intell. Comput. Syst.","Conference paper","Final","","Scopus","2-s2.0-85208282836"
"Xiao B.; Nguyen M.; Yan W.Q.","Xiao, Bingjie (57223107293); Nguyen, Minh (59370967800); Yan, Wei Qi (56004310900)","57223107293; 59370967800; 56004310900","Fruit ripeness identification using YOLOv8 model","2024","Multimedia Tools and Applications","83","9","","28039","28056","202","10.1007/s11042-023-16570-9","https://www.scopus.com/pages/publications/85169168281?origin=resultslist","Auckland University of Technology, Auckland, 1010, New Zealand","Xiao B., Auckland University of Technology, Auckland, 1010, New Zealand; Nguyen M., Auckland University of Technology, Auckland, 1010, New Zealand; Yan W.Q., Auckland University of Technology, Auckland, 1010, New Zealand","B. Xiao; Auckland University of Technology, Auckland, 1010, New Zealand; email: bingjie.xiao@autuni.ac.nz","","Springer","13807501","","MTAPF","","English","Multimedia Tools Appl","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85169168281"
"Ling C.; Zhang Q.; Zhang M.; Gao C.","Ling, Chen (58656591200); Zhang, Qunying (59185389500); Zhang, Mei (56927119900); Gao, Chihan (58655639600)","58656591200; 59185389500; 56927119900; 58655639600","Research on adaptive object detection via improved HSA-YOLOv5 for raspberry maturity detection","2024","IET Image Processing","18","14","","4898","4912","3","10.1049/ipr2.13149","https://www.scopus.com/pages/publications/85196722639?origin=resultslist","The Electrical Engineering College, Guizhou University, Guiyang, China; Guizhou Botanical Garden, Guiyang, China","Ling C., The Electrical Engineering College, Guizhou University, Guiyang, China; Zhang Q., Guizhou Botanical Garden, Guiyang, China; Zhang M., The Electrical Engineering College, Guizhou University, Guiyang, China; Gao C., The Electrical Engineering College, Guizhou University, Guiyang, China","M. Zhang; The Electrical Engineering College, Guizhou University, Guiyang, 550000, China; email: mzhang3@gzu.edu.cn","","John Wiley and Sons Inc","17519659","","","","English","IET Image Proc.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85196722639"
"Saravanan M.; Potluri S.C.","Saravanan, M. (58773347300); Potluri, Sravanth Chowdary (59035674800)","58773347300; 59035674800","Brain-Inspired Traffic Incident Detection for Effective Communication","2024","Lecture Notes in Networks and Systems","879","","","245","262","0","10.1007/978-981-99-9486-1_20","https://www.scopus.com/pages/publications/85192206885?origin=resultslist","Ericsson India Global Services Pvt. Ltd., Chennai, India; Department of Computer Science and Engineering, IIITDM Kancheepuram, Chennai, India","Saravanan M., Ericsson India Global Services Pvt. Ltd., Chennai, India; Potluri S.C., Department of Computer Science and Engineering, IIITDM Kancheepuram, Chennai, India","M. Saravanan; Ericsson India Global Services Pvt. Ltd., Chennai, India; email: m.saravanan@ericsson.com","Joshi A.; Mahmud M.; Ragel R.G.; Karthik S.","Springer Science and Business Media Deutschland GmbH","23673370","978-981999485-4","","","English","Lect. Notes Networks Syst.","Conference paper","Final","","Scopus","2-s2.0-85192206885"
"Timalsina P.; Bhattarai S.; Paudel S.; Jha S.","Timalsina, Paribartan (60329908700); Bhattarai, Subarna (60329933900); Paudel, Shaswot (60654716500); Jha, Sudan (59307702300)","60329908700; 60329933900; 60654716500; 59307702300","Enhancing Plant Disease Detection Through Image Analysis Using SSD Mobilenet V2 and ResNet-50","2024","Annals of Computer Science and Information Systems","42","","","79","87","2","10.15439/2024R15","https://www.scopus.com/pages/publications/105040376365?origin=resultslist","Department of Computer Science and Engineering, Kathmandu University, Dhulikhel, Nepal","Timalsina P., Department of Computer Science and Engineering, Kathmandu University, Dhulikhel, Nepal; Bhattarai S., Department of Computer Science and Engineering, Kathmandu University, Dhulikhel, Nepal; Paudel S., Department of Computer Science and Engineering, Kathmandu University, Dhulikhel, Nepal; Jha S., Department of Computer Science and Engineering, Kathmandu University, Dhulikhel, Nepal","","Solanki V.K.; Tan T.D.; Kumar P.; Cardona M.","Polskie Towarzystwo Informatyczne","23005963","978-839732915-7","","","English","Ann. Comput. Sci. Inf. Syst.","Conference paper","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105040376365"
"Katumba A.; Okello W.S.; Murindanyi S.; Nakatumba-Nabende J.; Bomera M.; Mugalu B.W.; Acur A.","Katumba, Andrew (36239079300); Okello, Wayne Steven (57224547701); Murindanyi, Sudi (58305273500); Nakatumba-Nabende, Joyce (59157756300); Bomera, Moses (57221319655); Mugalu, Ben Wycliff (57223019501); Acur, Amos (57196004254)","36239079300; 57224547701; 58305273500; 59157756300; 57221319655; 57223019501; 57196004254","Leveraging edge computing and deep learning for the real-time identification of bean plant pathologies","2024","Smart Agricultural Technology","9","","100627","","","12","10.1016/j.atech.2024.100627","https://www.scopus.com/pages/publications/85209233239?origin=resultslist","Department of Electrical and Computer Engineering, Makerere University, P.O. Box 7062, Kampala, Uganda; Department of Computer Science, Makerere University, P.O. Box 7062, Kampala, Uganda; National Agricultural Research Organization, Plot 11-13, Lugard Avenue, P.O. Box 295, Entebbe, Uganda","Katumba A., Department of Electrical and Computer Engineering, Makerere University, P.O. Box 7062, Kampala, Uganda; Okello W.S., Department of Electrical and Computer Engineering, Makerere University, P.O. Box 7062, Kampala, Uganda; Murindanyi S., Department of Computer Science, Makerere University, P.O. Box 7062, Kampala, Uganda; Nakatumba-Nabende J., Department of Computer Science, Makerere University, P.O. Box 7062, Kampala, Uganda; Bomera M., Department of Electrical and Computer Engineering, Makerere University, P.O. Box 7062, Kampala, Uganda; Mugalu B.W., Department of Computer Science, Makerere University, P.O. Box 7062, Kampala, Uganda; Acur A., National Agricultural Research Organization, Plot 11-13, Lugard Avenue, P.O. Box 295, Entebbe, Uganda","A. Katumba; Department of Electrical and Computer Engineering, Makerere University, Kampala, P.O. Box 7062, Uganda; email: andrew.katumba@mak.ac.ug","","Elsevier B.V.","27723755","","","","English","Smart Agric. Technol.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85209233239"
"Bai X.; Cai H.; Wang Z.; Zhang Y.","Bai, Xiaoping (55164174700); Cai, Haoyue (59162830200); Wang, Zhuo (57204571123); Zhang, Yiwen (59162830300)","55164174700; 59162830200; 57204571123; 59162830300","Recognizing and locating apple using improved BlendMask model; [基于改进 BlendMask 模型的苹果识别与定位方法]","2024","Nongye Gongcheng Xuebao/Transactions of the Chinese Society of Agricultural Engineering","40","7","","191","201","2","10.11975/j.issn.1002-6819.202311200","https://www.scopus.com/pages/publications/85195381338?origin=resultslist","Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China; School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing, 100049, China; Institutes for Robotics and Intelligent Manufacturing, University of Chinese Academy of Sciences, Shenyang, 110169, China","Bai X., Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China, Institutes for Robotics and Intelligent Manufacturing, University of Chinese Academy of Sciences, Shenyang, 110169, China; Cai H., Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China, School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing, 100049, China; Wang Z., Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China, Institutes for Robotics and Intelligent Manufacturing, University of Chinese Academy of Sciences, Shenyang, 110169, China; Zhang Y., Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China, School of Computer Science and Technology, University of Chinese Academy of Sciences, Beijing, 100049, China","Z. Wang; Shenyang Institute of Automation, Chinese Academy of Sciences, Shenyang, 110016, China; email: zwang@sia.cn","","Chinese Society of Agricultural Engineering","10026819","","NGOXE","","Chinese","Nongye Gongcheng Xuebao","Article","Final","","Scopus","2-s2.0-85195381338"
"Qiu T.; Wang T.; Han T.; Kuehn K.; Cheng L.; Meng C.; Xu X.; Xu K.; Yu J.","Qiu, Tian (57245271800); Wang, Tao (59141235800); Han, Tao (59141823700); Kuehn, Kaspar (58852782700); Cheng, Lailiang (7403337037); Meng, Cheng (57215288958); Xu, Xiangtao (56069856000); Xu, Kenong (7403282024); Yu, Jiang (56422732600)","57245271800; 59141235800; 59141823700; 58852782700; 7403337037; 57215288958; 56069856000; 7403282024; 56422732600","AppleQSM: Geometry-Based 3D Characterization of Apple Tree Architecture in Orchards","2024","Plant Phenomics","6","","0179","","","19","10.34133/plantphenomics.0179","https://www.scopus.com/pages/publications/85194098395?origin=resultslist","School of Electrical and Computer Engineering, Cornell University, Ithaca, NY, United States; Institute of Statistics and Big Data, Renming University of China, Beijing, China; Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY, United States; School of Integrative Plant Science, Cornell University, Ithaca, NY, United States; Center for Applied Statistics, Renmin University of China, Beijing, China","Qiu T., School of Electrical and Computer Engineering, Cornell University, Ithaca, NY, United States; Wang T., Institute of Statistics and Big Data, Renming University of China, Beijing, China; Han T., Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY, United States; Kuehn K., School of Integrative Plant Science, Cornell University, Ithaca, NY, United States; Cheng L., School of Integrative Plant Science, Cornell University, Ithaca, NY, United States; Meng C., Center for Applied Statistics, Renmin University of China, Beijing, China; Xu X., Department of Ecology and Evolutionary Biology, Cornell University, Ithaca, NY, United States; Xu K., School of Integrative Plant Science, Cornell University, Ithaca, NY, United States; Yu J., School of Integrative Plant Science, Cornell University, Ithaca, NY, United States","J. Yu; School of Integrative Plant Science, Cornell University, Ithaca, United States; email: yujiang@cornell.edu","","American Association for the Advancement of Science","26436515","","","","English","Plant. Phenomic.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85194098395"
"Jain A.K.; Sharma S.; Nain N.","Jain, Anand Kumar (59718149200); Sharma, Shivam (59718706800); Nain, Neeta (25639882500)","59718149200; 59718706800; 25639882500","Multi-Disease Detection and Classification of Sugarcane Leaves using Transfer Learning","2024","Proceedings of the International Conference on Soft Computing and Machine Intelligence, ISCMI","","2024","","308","312","6","10.1109/ISCMI63661.2024.10851709","https://www.scopus.com/pages/publications/105001585064?origin=resultslist","MNIT, Dept. CSE, Jaipur, India","Jain A.K., MNIT, Dept. CSE, Jaipur, India; Sharma S., MNIT, Dept. CSE, Jaipur, India; Nain N., MNIT, Dept. CSE, Jaipur, India","A.K. Jain; MNIT, Dept. CSE, Jaipur, India; email: 2023rcp9026@mnit.ac.in","","Institute of Electrical and Electronics Engineers Inc.","26400154","","","","English","Proc. Int. Conf. Soft Comput. Mach. Intell., ISCMI","Conference paper","Final","","Scopus","2-s2.0-105001585064"
"Ren L.; Jiang Q.; Song R.; Tang B.","Ren, Linghao (59388343200); Jiang, Qian (59388245100); Song, Renjie (59388271700); Tang, Bo (59095105900)","59388343200; 59388245100; 59388271700; 59095105900","Enhanced apple target detection and ripeness assessment utilizing an improved YOLOV8 algorithm","2024","Proceedings of SPIE - The International Society for Optical Engineering","13291","","132915M","","","0","10.1117/12.3034412","https://www.scopus.com/pages/publications/85207696388?origin=resultslist","College of Mathematics and Computing Science Guilin, University of Electronic Technology Guilin, Guilin, 541004, China","Ren L., College of Mathematics and Computing Science Guilin, University of Electronic Technology Guilin, Guilin, 541004, China; Jiang Q., College of Mathematics and Computing Science Guilin, University of Electronic Technology Guilin, Guilin, 541004, China; Song R., College of Mathematics and Computing Science Guilin, University of Electronic Technology Guilin, Guilin, 541004, China; Tang B., College of Mathematics and Computing Science Guilin, University of Electronic Technology Guilin, Guilin, 541004, China","B. Tang; College of Mathematics and Computing Science Guilin, University of Electronic Technology Guilin, Guilin, 541004, China; email: tangbo@guet.edu.cn","Siano P.; Zhao W.","SPIE","0277786X","978-151068330-3","PSISD","","English","Proc SPIE Int Soc Opt Eng","Conference paper","Final","","Scopus","2-s2.0-85207696388"
"Cao B.; Li Y.; Ye L.; Li Y.; Wang M.","Cao, Bo (59339049200); Li, Yuheng (59339516800); Ye, Lisha (59338894300); Li, Yubin (59338738500); Wang, Meng (57201882796)","59339049200; 59339516800; 59338894300; 59338738500; 57201882796","Corn crop disease detection method based on deep learning","2024","Proceedings of SPIE - The International Society for Optical Engineering","13253","","132530V","","","0","10.1117/12.3041067","https://www.scopus.com/pages/publications/85204682586?origin=resultslist","School of Cyberspace Security (School of Cryptology), Hainan University, Haikou, 570228, China; Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China; Hainan Guangling Hi-Tech Industrial Co., Ltd., Lingshui, 572400, China","Cao B., School of Cyberspace Security (School of Cryptology), Hainan University, Haikou, 570228, China; Li Y., School of Cyberspace Security (School of Cryptology), Hainan University, Haikou, 570228, China; Ye L., School of Cyberspace Security (School of Cryptology), Hainan University, Haikou, 570228, China; Li Y., School of Cyberspace Security (School of Cryptology), Hainan University, Haikou, 570228, China; Wang M., Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China, Hainan Guangling Hi-Tech Industrial Co., Ltd., Lingshui, 572400, China","M. Wang; Sanya Nanfan Research Institute, Hainan University, Sanya, 572025, China; email: wangmeng@hainanu.edu.cn","Ben X.; Chen L.","SPIE","0277786X","978-151068246-7","PSISD","","English","Proc SPIE Int Soc Opt Eng","Conference paper","Final","","Scopus","2-s2.0-85204682586"
"Yan T.; Li E.; Wang M.; He Y.; Chen D.; Yang M.; Chen Z.; Wang X.; Hu F.","Yan, Tingting (57204168476); Li, Erli (59529802400); Wang, Manqing (59528932300); He, Yukun (59529517100); Chen, Ding (59529369000); Yang, Mingchao (55774678500); Chen, Zhe (57771112900); Wang, Xianghe (56135948700); Hu, Fuchu (52163537000)","57204168476; 59529802400; 59528932300; 59529517100; 59529369000; 55774678500; 57771112900; 56135948700; 52163537000","Regulatory effect of auxin inhibitors on flowering and fruit setting in litchi; [生长素抑制剂对荔枝开花坐果的调控效应]","2025","Journal of Fruit Science","42","1","","162","169","2","10.13925/j.cnki.gsxb.20240410","https://www.scopus.com/pages/publications/85216083836?origin=resultslist","Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; Sanya Research Institute, Hainan Academy of Agricultural Sciences, Hainan, Sanya, 572000, China","Yan T., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; Li E., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; Wang M., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; He Y., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; Chen D., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; Yang M., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China; Chen Z., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China, Sanya Research Institute, Hainan Academy of Agricultural Sciences, Hainan, Sanya, 572000, China; Wang X., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China, Sanya Research Institute, Hainan Academy of Agricultural Sciences, Hainan, Sanya, 572000, China; Hu F., Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Hainan, Haikou, 571100, China, Sanya Research Institute, Hainan Academy of Agricultural Sciences, Hainan, Sanya, 572000, China","F. Hu; Institute of Tropical Fruit Trees, Hainan Academy of Agricultural Sciences, Key Laboratory of Genetic Resources, Utilization of Tropical Fruits and Vegetables, Ministry of Agriculture and Rural Affairs (Co-construction by Ministry and Province), Haikou Tropical Fruit Tree Scientific Observation and Experimental Station, Ministry of Agriculture and Rural Affairs, Key Laboratory of Tropical Fruit Tree Biology of Hainan Province, Haikou, Hainan, 571100, China; email: hufuchu@163.com","","Editorial Department of Scientia Agricultura Sinica","10099980","","","","Chinese","J. Fruit Sci.","Article","Final","","Scopus","2-s2.0-85216083836"
