"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Jiang Y.; Chen J.; Zhao S.","Jiang, Yong (59611268600); Chen, Jing (60737371800); Zhao, Shengyi (57303721200)","59611268600; 60737371800; 57303721200","A Review of Fruit Tree Canopy Branch Feature Extraction and 3D Reconstruction Algorithms","2026","Agronomy","16","13","1274","","","0","10.3390/agronomy16131274","https://www.scopus.com/pages/publications/105044543051?origin=resultslist","School of Agricultural Engineering, Jiangsu University, Zhenjiang, 212013, China; Crop Research Institute, Liaoning Academy of Agricultural Sciences, Shenyang, 110161, China; Key Laboratory of Modern Agricultural Equipment and Technology, Ministry of Education, Jiangsu University, Zhenjiang, 212013, China","Jiang Y., School of Agricultural Engineering, Jiangsu University, Zhenjiang, 212013, China, Crop Research Institute, Liaoning Academy of Agricultural Sciences, Shenyang, 110161, China, Key Laboratory of Modern Agricultural Equipment and Technology, Ministry of Education, Jiangsu University, Zhenjiang, 212013, China; Chen J., School of Agricultural Engineering, Jiangsu University, Zhenjiang, 212013, China, Crop Research Institute, Liaoning Academy of Agricultural Sciences, Shenyang, 110161, China, Key Laboratory of Modern Agricultural Equipment and Technology, Ministry of Education, Jiangsu University, Zhenjiang, 212013, China; Zhao S., School of Agricultural Engineering, Jiangsu University, Zhenjiang, 212013, China, Crop Research Institute, Liaoning Academy of Agricultural Sciences, Shenyang, 110161, China, Key Laboratory of Modern Agricultural Equipment and Technology, Ministry of Education, Jiangsu University, Zhenjiang, 212013, China","S. Zhao; School of Agricultural Engineering, Jiangsu University, Zhenjiang, 212013, China; email: 1000006619@ujs.edu.cn","","Multidisciplinary Digital Publishing Institute (MDPI)","20734395","","","","English","Agronomy","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105044543051"
"Islam M.N.; Edwards J.L.; Burns R.; Qi H.; Gan H.","Islam, Md Nafiul (57218177002); Edwards, J. Lannett (55554269700); Burns, Robert (7401945609); Qi, Hairong (7202348750); Gan, Hao (57201637937)","57218177002; 55554269700; 7401945609; 7202348750; 57201637937","Computer Vision for Cattle Health and Welfare Monitoring: A Comprehensive Review of Methods, Applications, and Interdisciplinary Integration in Smart Agriculture","2026","Sensors","26","13","4271","","","0","10.3390/s26134271","https://www.scopus.com/pages/publications/105045242790?origin=resultslist","Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, 37996, TN, United States; Department of Animal Science, University of Tennessee, Knoxville, 37996, TN, United States; Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, 37996, TN, United States","Islam M.N., Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, 37996, TN, United States; Edwards J.L., Department of Animal Science, University of Tennessee, Knoxville, 37996, TN, United States; Burns R., Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, 37996, TN, United States; Qi H., Department of Electrical Engineering and Computer Science, University of Tennessee, Knoxville, 37996, TN, United States; Gan H., Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, 37996, TN, United States","H. Gan; Department of Biosystems Engineering and Soil Science, University of Tennessee, Knoxville, 37996, United States; email: hgan1@utk.edu","","Multidisciplinary Digital Publishing Institute (MDPI)","14248220","","","42451512","English","Sensors","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105045242790"
"Katte T.B.; Shinde S.; Jude Hemanth D.","Katte, Trupti B. (56538571000); Shinde, Swati (56046141200); Jude Hemanth, D. (35100335700)","56538571000; 56046141200; 35100335700","Multi-Modal Learning with Explainable Artificial Intelligence for Crop Analysis: A Comprehensive Review","2026","International Journal of Pattern Recognition and Artificial Intelligence","","","2639001","","","0","10.1142/S0218001426390015","https://www.scopus.com/pages/publications/105043452877?origin=resultslist","Department of Computer Engineering, Pimpri Chinchwad College of Engineering (PCCoE), Savitribai Phule Pune University, Maharashtra, Pune, India; Pravara Rural Engineering College, Maharashtra, Loni, India; Department of Electronics and Communication Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India","Katte T.B., Department of Computer Engineering, Pimpri Chinchwad College of Engineering (PCCoE), Savitribai Phule Pune University, Maharashtra, Pune, India, Pravara Rural Engineering College, Maharashtra, Loni, India; Shinde S., Department of Electronics and Communication Engineering, Karunya Institute of Technology and Sciences, Coimbatore, India; Jude Hemanth D.","T.B. Katte; Department of Computer Engineering, Pimpri Chinchwad College of Engineering (PCCoE), Savitribai Phule Pune University, Pune, Maharashtra, India; email: truptikatte@gmail.com","","World Scientific","02180014","","IJPIE","","English","Int J Pattern Recognit Artif Intell","Review","Article in press","","Scopus","2-s2.0-105043452877"
"Sankhe S.R.; Ambhaikar A.","Sankhe, Smita R (57205387373); Ambhaikar, Asha (37013228600)","57205387373; 37013228600","Plant disease detection and classification techniques: A review","2024","Multiagent and Grid Systems","20","3-4","","265","282","6","10.1177/15741702241304087","https://www.scopus.com/pages/publications/105007227106?origin=resultslist","Computer Science & Engineering, Kalinga University, Chhattisgarh, Naya Raipur, India","Sankhe S.R., Computer Science & Engineering, Kalinga University, Chhattisgarh, Naya Raipur, India; Ambhaikar A., Computer Science & Engineering, Kalinga University, Chhattisgarh, Naya Raipur, India","S.R. Sankhe; Computer Science & Engineering, Kalinga University, Naya Raipur, Kotni, Near Mantralaya, Chhattisgarh, 492101, India; email: smitars357@gmail.com","","SAGE Publications Ltd","15741702","","","","English","Multiagent Grid Syst.","Article","Final","","Scopus","2-s2.0-105007227106"
"Upadhyay A.; Chandel N.S.; Singh K.P.; Chakraborty S.K.; Nandede B.M.; Kumar M.; Subeesh A.; Upendar K.; Salem A.; Elbeltagi A.","Upadhyay, Abhishek (58313182400); Chandel, Narendra Singh (56526519500); Singh, Krishna Pratap (36240833500); Chakraborty, Subir Kumar (15834040800); Nandede, Balaji M. (56184833600); Kumar, Mohit (58313182600); Subeesh, A. (57207879906); Upendar, Konga (57221716559); Salem, Ali (57208073787); Elbeltagi, Ahmed (57204724397)","58313182400; 56526519500; 36240833500; 15834040800; 56184833600; 58313182600; 57207879906; 57221716559; 57208073787; 57204724397","Deep learning and computer vision in plant disease detection: a comprehensive review of techniques, models, and trends in precision agriculture","2025","Artificial Intelligence Review","58","3","92","","","395","10.1007/s10462-024-11100-x","https://www.scopus.com/pages/publications/85217282893?origin=resultslist","Department of Farm Machinery and Power Engineering, ICAR – Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Agricultural Mechanization Division, ICAR- Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Indian Council of Agricultural Research, New Delhi, 110001, India; Technology Transfer Division, ICAR- Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Southern Region Farm Machinery Training & Testing Institute, Andhra pradesh, Anantapur, India; Sri Karan Narendra Agriculture University, Rajasthan, Jobner, Jaipur, 303329, India; Infyz solutions,  Telangana, Hyderabad, India; Civil Engineering Department, Faculty of Engineering, Minia University, Minya, Egypt; Structural Diagnostics and Analysis Research Group, Faculty of Engineering and Information Technology, University of Pécs, Pécs, Hungary; Agricultural Engineering Dept, Faculty of Agriculture, Mansoura University, Mansoura, 35516, Egypt","Upadhyay A., Department of Farm Machinery and Power Engineering, ICAR – Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Chandel N.S., Agricultural Mechanization Division, ICAR- Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Singh K.P., Indian Council of Agricultural Research, New Delhi, 110001, India; Chakraborty S.K., Technology Transfer Division, ICAR- Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Nandede B.M., Southern Region Farm Machinery Training & Testing Institute, Andhra pradesh, Anantapur, India; Kumar M., Sri Karan Narendra Agriculture University, Rajasthan, Jobner, Jaipur, 303329, India; Subeesh A., Agricultural Mechanization Division, ICAR- Central Institute of Agricultural Engineering, Madhya Pradesh, Bhopal, 462038, India; Upendar K., Infyz solutions,  Telangana, Hyderabad, India; Salem A., Civil Engineering Department, Faculty of Engineering, Minia University, Minya, Egypt, Structural Diagnostics and Analysis Research Group, Faculty of Engineering and Information Technology, University of Pécs, Pécs, Hungary; Elbeltagi A., Agricultural Engineering Dept, Faculty of Agriculture, Mansoura University, Mansoura, 35516, Egypt","A. Upadhyay; Department of Farm Machinery and Power Engineering, ICAR – Central Institute of Agricultural Engineering, Bhopal, Madhya Pradesh, 462038, India; email: abhiupadhyay7798@gmail.com; A. Salem; Civil Engineering Department, Faculty of Engineering, Minia University, Minya, Egypt; email: salem.ali@mik.pte.hu","","Springer Nature","02692821","","AIRVE","","English","Artif Intell Rev","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85217282893"
"Ugwu O.P.-C.; Ogenyi F.C.; Alum E.U.; Eze V.H.U.; Basajja M.; Ugwu J.N.; Ugwu C.N.; Ejemot-Nwadiaro R.I.; Okon M.B.; Egba S.I.; Ejim U.D.","Ugwu, Okechukwu Paul-Chima (55701932700); Ogenyi, Fabian C. (59219193900); Alum, Esther Ugo (57205654369); Eze, Val Hyginus Udoka (59163157000); Basajja, Mariam (57224505331); Ugwu, Jovita Nnenna (59219193800); Ugwu, Chinyere N. (59219764200); Ejemot-Nwadiaro, Regina Idu (35766441200); Okon, Michael Ben (58758247300); Egba, Simeon Ikechukwu (49060977900); Ejim, Uti Daniel (60190991100)","55701932700; 59219193900; 57205654369; 59163157000; 57224505331; 59219193800; 59219764200; 35766441200; 58758247300; 49060977900; 60190991100","Implementing artificial intelligence and machine learning algorithms for optimized crop management: a systematic review on data-driven approach to enhancing resource use and agricultural sustainability","2025","Cogent Food and Agriculture","11","1","2569982","","","17","10.1080/23311932.2025.2569982","https://www.scopus.com/pages/publications/105021524392?origin=resultslist","Department of Publication and Extension, Kampala International University, Kampala, Uganda; Health Care and Data Management, Leiden University, Netherlands; Department of Public Health, School of Allied Health Sciences, Kampala International University, Uganda; Directorate of Research, Innovation, Consultancy and Extension (RICE), Kampala International University, Uganda","Ugwu O.P.-C., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Ogenyi F.C., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Alum E.U., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Eze V.H.U., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Basajja M., Health Care and Data Management, Leiden University, Netherlands; Ugwu J.N., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Ugwu C.N., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Ejemot-Nwadiaro R.I., Department of Public Health, School of Allied Health Sciences, Kampala International University, Uganda, Directorate of Research, Innovation, Consultancy and Extension (RICE), Kampala International University, Uganda; Okon M.B., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Egba S.I., Department of Publication and Extension, Kampala International University, Kampala, Uganda; Ejim U.D., Department of Publication and Extension, Kampala International University, Kampala, Uganda","O.P.-C. Ugwu; Department of Publication and Extension, Kampala International University, Kampala, Uganda; email: okechukwup.cugwu@gmail.com","","Informa Healthcare","23311932","","","","English","Cogent Food Agri.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105021524392"
"Darbyshire M.; Coutts S.; Bosilj P.; Sklar E.; Parsons S.","Darbyshire, Madeleine (57491866300); Coutts, Shaun (36668134400); Bosilj, Petra (49560921100); Sklar, Elizabeth (7003818615); Parsons, Simon (57203087931)","57491866300; 36668134400; 49560921100; 7003818615; 57203087931","Review of weed recognition: A global agriculture perspective","2024","Computers and Electronics in Agriculture","227","","109499","","","19","10.1016/j.compag.2024.109499","https://www.scopus.com/pages/publications/85208046336?origin=resultslist","Lincoln Centre for Autonomous Systems, University of Lincoln, United Kingdom; Lincoln Institute of Agri-food Technology, University of Lincoln, United Kingdom","Darbyshire M., Lincoln Centre for Autonomous Systems, University of Lincoln, United Kingdom; Coutts S., Lincoln Institute of Agri-food Technology, University of Lincoln, United Kingdom; Bosilj P., Lincoln Centre for Autonomous Systems, University of Lincoln, United Kingdom; Sklar E., Lincoln Institute of Agri-food Technology, University of Lincoln, United Kingdom; Parsons S., Lincoln Centre for Autonomous Systems, University of Lincoln, United Kingdom","M. Darbyshire; Lincoln Centre for Autonomous Systems, University of Lincoln, United Kingdom; email: mdarbyshire@lincoln.ac.uk","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85208046336"
"Sunil C.K.; Swetha M.D.; Samarth K.; Sanmathi S.; Sudhanva B.; Dai G.","Sunil, C.K. (57224694127); Swetha, M.D. (57779822800); Samarth, K. (60610959200); Sanmathi, S. (60136960200); Sudhanva, B. (60611530800); Dai, Guowei (59799033400)","57224694127; 57779822800; 60610959200; 60136960200; 60611530800; 59799033400","A Comprehensive Review of Smart Agriculture: Integrating AI, IoT and Precision Farming","2025","International Conference on Emerging Technologies in Electronics and Green Energy, ICETEG 2025","","","","","","0","10.1109/ICETEG66194.2025.11473226","https://www.scopus.com/pages/publications/105037575200?origin=resultslist","Indian Institute of Information Technology, Dept. of Cse, Dharwad, India; Bnm Institute of Technology, VTU, Dept. of Cse, Belgavi, India; College of Computer Science, Sichuan University, Sichuan, China","Sunil C.K., Indian Institute of Information Technology, Dept. of Cse, Dharwad, India; Swetha M.D., Bnm Institute of Technology, VTU, Dept. of Cse, Belgavi, India; Samarth K., Bnm Institute of Technology, VTU, Dept. of Cse, Belgavi, India; Sanmathi S., Bnm Institute of Technology, VTU, Dept. of Cse, Belgavi, India; Sudhanva B., Bnm Institute of Technology, VTU, Dept. of Cse, Belgavi, India; Dai G., College of Computer Science, Sichuan University, Sichuan, China","","","Institute of Electrical and Electronics Engineers Inc.","","978-166547755-0","","","English","Int. Conf. Emerg. Technol. Electron. Green Energy, ICETEG","Conference paper","Final","","Scopus","2-s2.0-105037575200"
"Kamal A.; Kamarudin N.D.; Bin Ahmad K.A.; Rahayu S.B.; Isa M.R.M.; Makhtar S.N.; Yaakub Z.","Kamal, Afsar (57203714403); Kamarudin, Nur Diyana (57189890203); Bin Ahmad, Khairol Amali (57193530510); Rahayu, Syarifah Bahiyah (36816483800); Isa, Mohd Rizal Mohd (35791922700); Makhtar, Siti Noormiza (36499946900); Yaakub, Zulkifli (58627847400)","57203714403; 57189890203; 57193530510; 36816483800; 35791922700; 36499946900; 58627847400","Machine Vision for Automated Maturity Grading of Oil Palm Fruits: A Systematic Review","2024","Machine Graphics and Vision","33","2","","47","75","1","10.22630/MGV.2024.33.2.3","https://www.scopus.com/pages/publications/85216748814?origin=resultslist","Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Centre for Cyber Security and Digital Industrial Revolution, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Malaysia Palm Oil Board, Selangor, Kajang, Malaysia","Kamal A., Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Kamarudin N.D., Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia, Centre for Cyber Security and Digital Industrial Revolution, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Bin Ahmad K.A., Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia, Centre for Cyber Security and Digital Industrial Revolution, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Rahayu S.B., Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia, Centre for Cyber Security and Digital Industrial Revolution, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Isa M.R.M., Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Makhtar S.N., Centre for Cyber Security and Digital Industrial Revolution, National Defence University of Malaysia, Kuala Lumpur, Malaysia; Yaakub Z., Malaysia Palm Oil Board, Selangor, Kajang, Malaysia","A. Kamal; Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia; email: kamal786lari@gmail.com; N.D. Kamarudin; Faculty of Defence Science and Technology, National Defence University of Malaysia, Kuala Lumpur, Malaysia; email: nurdiyana@upnm.edu.my","","Institute of Information Technology, Warsaw University of Life Sciences - SGGW","12300535","","","","English","Mach. Graph. Vis.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85216748814"
"Yang D.; Zou M.; Zhang H.; Wang R.; Tao A.B.","Yang, Dongyue (59681693200); Zou, Mei (57777797100); Zhang, Hua (57007398900); Wang, Ruijuan (59681438900); Tao, and Baoquan (59681439000)","59681693200; 57777797100; 57007398900; 59681438900; 59681439000","Review of Tobacco Leaf Maturity Discrimination Algorithms Using Machine Vision","2025","Journal of Engineering Science and Technology Review","18","1","","27","38","2","10.25103/jestr.181.04","https://www.scopus.com/pages/publications/86000779695?origin=resultslist","Hubei Key Laboratory of Power System Design and Test for Electrical Vehicle, Hubei University of Arts and Science, Xiangyang, 441053, China; School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, 441053, China","Yang D., Hubei Key Laboratory of Power System Design and Test for Electrical Vehicle, Hubei University of Arts and Science, Xiangyang, 441053, China, School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, 441053, China; Zou M., Hubei Key Laboratory of Power System Design and Test for Electrical Vehicle, Hubei University of Arts and Science, Xiangyang, 441053, China, School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, 441053, China; Zhang H., Hubei Key Laboratory of Power System Design and Test for Electrical Vehicle, Hubei University of Arts and Science, Xiangyang, 441053, China, School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, 441053, China; Wang R., Hubei Key Laboratory of Power System Design and Test for Electrical Vehicle, Hubei University of Arts and Science, Xiangyang, 441053, China, School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, 441053, China; Tao A.B., Hubei Key Laboratory of Power System Design and Test for Electrical Vehicle, Hubei University of Arts and Science, Xiangyang, 441053, China, School of Automotive and Traffic Engineering, Hubei University of Arts and Science, Xiangyang, 441053, China","","","International Hellenic University School of Science and Technology","17919320","","","","English","J. Eng. Sci. Technol. Rev.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-86000779695"
"Verma S.; Singh S.","Verma, Sheily (59222441000); Singh, Shubham (59362884300)","59222441000; 59362884300","A Review on Crop Yield Prediction using Deep Learning","2024","Proceedings - 2024 8th International Conference on Inventive Systems and Control, ICISC 2024","","","","106","111","0","10.1109/ICISC62624.2024.00025","https://www.scopus.com/pages/publications/85206084419?origin=resultslist","CUC-Ulster University, Department of Computer Science/ Cyber Security, Doha, Qatar; Era Smith Technology, Noida, India","Verma S., CUC-Ulster University, Department of Computer Science/ Cyber Security, Doha, Qatar; Singh S., Era Smith Technology, Noida, India","S. Verma; CUC-Ulster University, Department of Computer Science/ Cyber Security, Doha, Qatar; email: vdrsheily@gmail.com","","Institute of Electrical and Electronics Engineers Inc.","","979-835038657-8","","","English","Proc. - Int. Conf. Inven. Syst. Control, ICISC","Conference paper","Final","","Scopus","2-s2.0-85206084419"
"Ram B.G.; Oduor P.; Igathinathane C.; Howatt K.; Sun X.","Ram, Billy G. (57540173600); Oduor, Peter (8846693600); Igathinathane, C. (8578144500); Howatt, Kirk (6507897360); Sun, Xin (56969919500)","57540173600; 8846693600; 8578144500; 6507897360; 56969919500","A systematic review of hyperspectral imaging in precision agriculture: Analysis of its current state and future prospects","2024","Computers and Electronics in Agriculture","222","","109037","","","307","10.1016/j.compag.2024.109037","https://www.scopus.com/pages/publications/85193050156?origin=resultslist","Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, ND, United States; Department of Earth, Environment, and Geospatial Sciences, North Dakota State University, Fargo, 58102, ND, United States; Department of Plant Sciences, North Dakota State University, Fargo, 58102, ND, United States","Ram B.G., Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, ND, United States; Oduor P., Department of Earth, Environment, and Geospatial Sciences, North Dakota State University, Fargo, 58102, ND, United States; Igathinathane C., Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, ND, United States; Howatt K., Department of Plant Sciences, North Dakota State University, Fargo, 58102, ND, United States; Sun X., Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, ND, United States","X. Sun; Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, United States; email: xin.sun@ndsu.edu","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85193050156"
"Xin J.; Zhang Z.; Dai Y.; Mhamed M.; Abid F.; Igathinathane C.; Thuy N.T.D.; Ampatzidis Y.; Azizi A.","Xin, Jiacheng (59703751300); Zhang, Zhao (57449277600); Dai, Yameng (57211626881); Mhamed, Mustafa (57273629400); Abid, Fazeel (57205421379); Igathinathane, C. (8578144500); Thuy, Nguyen Thi Dieu (60537232500); Ampatzidis, Yiannis (25648879400); Azizi, Afshin (57006321100)","59703751300; 57449277600; 57211626881; 57273629400; 57205421379; 8578144500; 60537232500; 25648879400; 57006321100","Advancements in orchard thinning technologies: A comprehensive review","2026","Smart Agricultural Technology","13","","101852","","","2","10.1016/j.atech.2026.101852","https://www.scopus.com/pages/publications/105033886160?origin=resultslist","Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China; Key Laboratory of Agricultural Information Acquisition Technology, Ministry of Agriculture and Rural Affairs, China Agricultural University, Beijing, 100083, China; Department of Computer Science and Information Technology, University of Lahore, Pakistan; Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, ND, United States; DEOCA Group Joint Stock Company, Ha Noi, Viet Nam; Agricultural and Biological Engineering Department, Southwest Florida Research and Education Center, University of Florida, IFAS, 2685 SR 29 North, Immokalee, 34142, FL, United States","Xin J., Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China, Key Laboratory of Agricultural Information Acquisition Technology, Ministry of Agriculture and Rural Affairs, China Agricultural University, Beijing, 100083, China; Zhang Z., Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China, Key Laboratory of Agricultural Information Acquisition Technology, Ministry of Agriculture and Rural Affairs, China Agricultural University, Beijing, 100083, China; Dai Y., Key Laboratory of Agricultural Information Acquisition Technology, Ministry of Agriculture and Rural Affairs, China Agricultural University, Beijing, 100083, China; Mhamed M., Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China, Key Laboratory of Agricultural Information Acquisition Technology, Ministry of Agriculture and Rural Affairs, China Agricultural University, Beijing, 100083, China; Abid F., Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China, Department of Computer Science and Information Technology, University of Lahore, Pakistan; Igathinathane C., Department of Agricultural and Biosystems Engineering, North Dakota State University, Fargo, 58102, ND, United States; Thuy N.T.D., DEOCA Group Joint Stock Company, Ha Noi, Viet Nam; Ampatzidis Y., Agricultural and Biological Engineering Department, Southwest Florida Research and Education Center, University of Florida, IFAS, 2685 SR 29 North, Immokalee, 34142, FL, United States; Azizi A., Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China, Key Laboratory of Agricultural Information Acquisition Technology, Ministry of Agriculture and Rural Affairs, China Agricultural University, Beijing, 100083, China","Z. Zhang; Key Laboratory of Smart Agriculture System Integration, Ministry of Education, China Agricultural University, Beijing, 100083, China; email: zhaozhangcau@cau.edu.cn","","Elsevier B.V.","27723755","","","","English","Smart Agric. Technol.","Review","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105033886160"
"Ahmed W.A.; Abiola O.A.; Yang D.; Olatoyinbo S.F.; Jing G.","Ahmed, Wasiu Akande (57192703061); Abiola, Olayinka Ademola (60366409000); Yang, Dongkai (8258613500); Olatoyinbo, Seyi Festus (57193269981); Jing, Guifei (57202984549)","57192703061; 60366409000; 8258613500; 57193269981; 57202984549","Integrating UAVs and Deep Learning for Plant Disease Detection: A Review of Techniques, Datasets, and Field Challenges with Examples from Cassava","2026","Horticulturae","12","1","87","","","3","10.3390/horticulturae12010087","https://www.scopus.com/pages/publications/105029140545?origin=resultslist","Regional Centre for Space Science and Technology Education in Asia and the Pacific (RCSSTEAP), Hangzhou International Innovation Institute, Beihang University, Hangzhou, 311115, China; National Space Research and Development Agency (NASRDA), Obasanjo Space Centre, P.M.B. 437, Abuja, Nigeria","Ahmed W.A., Regional Centre for Space Science and Technology Education in Asia and the Pacific (RCSSTEAP), Hangzhou International Innovation Institute, Beihang University, Hangzhou, 311115, China; Abiola O.A., Regional Centre for Space Science and Technology Education in Asia and the Pacific (RCSSTEAP), Hangzhou International Innovation Institute, Beihang University, Hangzhou, 311115, China; Yang D., Regional Centre for Space Science and Technology Education in Asia and the Pacific (RCSSTEAP), Hangzhou International Innovation Institute, Beihang University, Hangzhou, 311115, China; Olatoyinbo S.F., National Space Research and Development Agency (NASRDA), Obasanjo Space Centre, P.M.B. 437, Abuja, Nigeria; Jing G., Regional Centre for Space Science and Technology Education in Asia and the Pacific (RCSSTEAP), Hangzhou International Innovation Institute, Beihang University, Hangzhou, 311115, China","W.A. Ahmed; Regional Centre for Space Science and Technology Education in Asia and the Pacific (RCSSTEAP), Hangzhou International Innovation Institute, Beihang University, Hangzhou, 311115, China; email: ahmedwasiu24@buaa.edu.cn","","Multidisciplinary Digital Publishing Institute (MDPI)","23117524","","","","English","Hortic.","Review","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105029140545"
