"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Ismail S.I.; Yaacob N.; Kassim M.; Hairuddin M.A.; Masri M.M.M.","Ismail, Syila Izawana (57191260344); Yaacob, Norsuzila (57210264469); Kassim, Murizah (55310783100); Hairuddin, Muhammad Asraf (60263515100); Masri, Mohamed Mazmira Mohd (55315014800)","57191260344; 57210264469; 55310783100; 60263515100; 55315014800","Machine Learning Classification of Oil Palm Yield with Optimised Temporal Lag Features for Early Warning Applications","2025","2025 IEEE International Conference on Agrosystem Engineering, Technology and Applications, AGRETA 2025","","","","67","72","0","10.1109/AGRETA68375.2025.11474166","https://www.scopus.com/pages/publications/105037814540?origin=resultslist","Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; Wireless Communication Technology(WiCoT), Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; Institute for Big Data Analytics and Artificial Intelligence (IBDAAI), Kompleks Al-Khawarizmi, Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; Universiti Teknologi MARA, Faculty of Electrical Engineering, Johor, Malaysia; Malaysia Palm Oil Berhad (MPOB), Selangor, Kajang, 43000, Malaysia","Ismail S.I., Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; Yaacob N., Wireless Communication Technology(WiCoT), Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; Kassim M., Institute for Big Data Analytics and Artificial Intelligence (IBDAAI), Kompleks Al-Khawarizmi, Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; Hairuddin M.A., Universiti Teknologi MARA, Faculty of Electrical Engineering, Johor, Malaysia; Masri M.M.M., Malaysia Palm Oil Berhad (MPOB), Selangor, Kajang, 43000, Malaysia","N. Yaacob; Wireless Communication Technology(WiCoT), Universiti Teknologi MARA, Faculty of Electrical Engineering, Selangor, Malaysia; email: norsuzila@uitm.edu.my","","Institute of Electrical and Electronics Engineers Inc.","","979-833159219-6","","","English","IEEE Int. Conf. Agrosystem Eng., Technol. Appl., AGRETA","Conference paper","Final","","Scopus","2-s2.0-105037814540"
"Al-Khowarizmi; Hutagalung F.S.; Maulana H.","Al-Khowarizmi (57204804487); Hutagalung, Fatma Sari (58199875300); Maulana, Halim (57194873586)","57204804487; 58199875300; 57194873586","VISUAL DETECTION OF OIL PALM MATURITY LEVERAGING SIMPLE EVOLVING CONNECTIONIST SYSTEM","2026","Journal of Applied Engineering and Technological Science","7","2","","1438","1448","0","10.37385/kvqm6450","https://www.scopus.com/pages/publications/105042034976?origin=resultslist","Department of Information Technology, Universitas Muhammadiyah Sumatera Utara, Medan, Indonesia; Department of Information System, Universitas Muhammadiyah Sumatera Utara, Medan, Indonesia","Al-Khowarizmi, Department of Information Technology, Universitas Muhammadiyah Sumatera Utara, Medan, Indonesia; Hutagalung F.S., Department of Information Technology, Universitas Muhammadiyah Sumatera Utara, Medan, Indonesia; Maulana H., Department of Information System, Universitas Muhammadiyah Sumatera Utara, Medan, Indonesia","Al-Khowarizmi; Department of Information Technology, Universitas Muhammadiyah Sumatera Utara, Medan, Indonesia; email: alkhowarizmi@umsu.ac.id","","Intellectual Research and Development Education Foundation (YRPI)","27156087","","","","English","J. Appl. Eng. Technol. Sci.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105042034976"
"Fiantis D.; Rudiyanto; Ginting F.I.; Agtalarik A.; Arianto D.T.; Wichaksono P.; Irfan R.; Nelson M.; Gusnidar G.; Jeon S.; Minasny B.","Fiantis, Dian (6508079116); Rudiyanto (57195546540); Ginting, Frisa Irawan (57209107973); Agtalarik, Aldo (58540621000); Arianto, Destri Tito (58540736800); Wichaksono, Panji (58540266100); Irfan, Rahmad (58540266200); Nelson, Malik (32267520000); Gusnidar, Gusnidar (57194175457); Jeon, Sangho (57191037179); Minasny, Budiman (6701436325)","6508079116; 57195546540; 57209107973; 58540621000; 58540736800; 58540266100; 58540266200; 32267520000; 57194175457; 57191037179; 6701436325","Mapping peat thickness and carbon stock of a degraded peatland in West Sumatra, Indonesia","2024","Soil Use and Management","40","1","e12954","","","14","10.1111/sum.12954","https://www.scopus.com/pages/publications/85168281846?origin=resultslist","Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Program of Crop Science, Faculty of Fisheries and Food Science, Universiti Malaysia Terengganu, Kuala Nerus, Malaysia; Department of Estate Crops, Payakumbuh Agriculture Polytechnic Institute, Kampus Politani Tanjung Pati, Kota, Indonesia; National Institute of Agricultural Sciences, Wanju-gun, South Korea; School of Life & Environmental Sciences, Sydney Institute of Agriculture, The University of Sydney, Sydney, NSW, Australia","Fiantis D., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Rudiyanto, Program of Crop Science, Faculty of Fisheries and Food Science, Universiti Malaysia Terengganu, Kuala Nerus, Malaysia; Ginting F.I., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia, Program of Crop Science, Faculty of Fisheries and Food Science, Universiti Malaysia Terengganu, Kuala Nerus, Malaysia; Agtalarik A., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Arianto D.T., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Wichaksono P., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Irfan R., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Nelson M., Department of Estate Crops, Payakumbuh Agriculture Polytechnic Institute, Kampus Politani Tanjung Pati, Kota, Indonesia; Gusnidar G., Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, Indonesia; Jeon S., National Institute of Agricultural Sciences, Wanju-gun, South Korea; Minasny B., School of Life & Environmental Sciences, Sydney Institute of Agriculture, The University of Sydney, Sydney, NSW, Australia","D. Fiantis; Department of Soil Science, Faculty of Agriculture, Universitas Andalas, Kampus Unand Limau Manis, Padang, 25163, Indonesia; email: dianfiantis@agr.unand.ac.id","","John Wiley and Sons Inc","02660032","","SUMAE","","English","Soil Use Manage.","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85168281846"
"Pragatheesh L.G.; Ramya C.","Pragatheesh, L.G. (60578859900); Ramya, C. (57226716642)","60578859900; 57226716642","A Deep Learning application for Accurate Oil Palm Counting by Eliminating Re-counting Errors in UAV Imagery","2025","2025 International Conference on Robotics and Mechatronics, ICRM 2025","","","","","","0","10.1109/ICRM66809.2025.11349040","https://www.scopus.com/pages/publications/105041745943?origin=resultslist","Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India","Pragatheesh L.G., Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India; Ramya C., Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India","L.G. Pragatheesh; Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India; email: lgpragatheesh10@gmail.com","","Institute of Electrical and Electronics Engineers Inc.","","979-833157548-9","","","English","Int. Conf. Robot. Mechatronics., ICRM","Conference paper","Final","","Scopus","2-s2.0-105041745943"
"Cahyono A.B.; Ristawan S.H.","Cahyono, A.B. (56237033900); Ristawan, S.H. (59496577800)","56237033900; 59496577800","Deep Learning Mask R-CNN and Template Matching Algorithm For Tree Counting Analysis of Oil Palm Trees (Case Study: East Tanjung Jabung District, Jambi Province)","2024","IOP Conference Series: Earth and Environmental Science","1418","1","012005","","","3","10.1088/1755-1315/1418/1/012005","https://www.scopus.com/pages/publications/85213829141?origin=resultslist","Department of Geomatics Engineering, Sepuluh Nopember Institute of Technology (ITS), Surabaya, Indonesia","Cahyono A.B., Department of Geomatics Engineering, Sepuluh Nopember Institute of Technology (ITS), Surabaya, Indonesia; Ristawan S.H., Department of Geomatics Engineering, Sepuluh Nopember Institute of Technology (ITS), Surabaya, Indonesia","A.B. Cahyono; Department of Geomatics Engineering, Sepuluh Nopember Institute of Technology (ITS), Surabaya, Indonesia; email: agungbc@its.ac.id","","Institute of Physics","17551307","","","","English","IOP Conf. Ser. Earth Environ. Sci.","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85213829141"
"Arbaiy N.; Razali M.N.; Lah M.S.C.; Lin P.-C.; Ismail S.","Arbaiy, Nureize (23003621100); Razali, Muhammad Nazim (57219263026); Lah, Muhammad Shukri Che (59997628700); Lin, Pei-Chun (59662708400); Ismail, Syafikrudin (59655999900)","23003621100; 57219263026; 59997628700; 59662708400; 59655999900","Classifying Nutrient Deficiencies in Palm Oil Leaves Using Convolutional Neural Network with Class Weights and Early Stopping Techniques","2025","Journal of Soft Computing and Data Mining","6","1","","308","318","1","10.30880/jscdm.2025.06.01.020","https://www.scopus.com/pages/publications/105010735174?origin=resultslist","Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn Malaysia, Johor, 86400, Malaysia; Department of Information Engineering and Computer Science, Feng Chia University, No. 100 Wenhwa Rd, Taichung, Taiwan; Ladang Sungai Bekok, K/B No. 101, Johor, Bekok, 86500, Malaysia","Arbaiy N., Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn Malaysia, Johor, 86400, Malaysia; Razali M.N., Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn Malaysia, Johor, 86400, Malaysia; Lah M.S.C., Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn Malaysia, Johor, 86400, Malaysia; Lin P.-C., Department of Information Engineering and Computer Science, Feng Chia University, No. 100 Wenhwa Rd, Taichung, Taiwan; Ismail S., Ladang Sungai Bekok, K/B No. 101, Johor, Bekok, 86500, Malaysia","N. Arbaiy; Faculty of Computer Science and Information Technology, Universiti Tun Hussein Onn Malaysia, Johor, 86400, Malaysia; email: nureize@uthm.edu.my","","Penerbit UTHM","2716621X","","","","English","J. Soft. Comput. Data. Min.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105010735174"
"Hashim I.C.; Shariff A.R.M.; Bejo S.K.; Muharam F.M.; Ahmad K.","Hashim, Izrahayu Che (57194026667); Shariff, Abdul Rashid Mohamed (13612157400); Bejo, Siti Khairunniza (8394157300); Muharam, Farrah Melissa (56403414900); Ahmad, Khairulmazmi (37110651100)","57194026667; 13612157400; 8394157300; 56403414900; 37110651100","Basal Stem Rot Disease Classification by Machine Learning Using Thermal Images and an Imbalanced Data Approach","2023","IoT and AI in Agriculture: Self-sufficiency in Food Production to Achieve Society 5.0 and SDG’s Globally","","","","395","422","3","10.1007/978-981-19-8113-5_20","https://www.scopus.com/pages/publications/85197190102?origin=resultslist","Centre of Studies for Surveying Sciences and Geomatics, Faculty of Architecture, Planning and Surveying, Universiti Teknologi MARA, Seri Iskandar Campus, Perak, Seri Iskandar, Malaysia; Department of Biological and Agricultural Engineering, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Smart Farming Technology Research Centre, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Department of Plant Pathology, Faculty of Agriculture, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia","Hashim I.C., Centre of Studies for Surveying Sciences and Geomatics, Faculty of Architecture, Planning and Surveying, Universiti Teknologi MARA, Seri Iskandar Campus, Perak, Seri Iskandar, Malaysia; Shariff A.R.M., Department of Biological and Agricultural Engineering, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia, Smart Farming Technology Research Centre, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia, Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Bejo S.K., Department of Biological and Agricultural Engineering, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia, Smart Farming Technology Research Centre, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia, Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Muharam F.M., Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia, Department of Agriculture Technology, Faculty of Agriculture, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia; Ahmad K., Laboratory of Plantation System Technology and Mechanization (PSTM), Institute of Plantation Studies, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia, Department of Plant Pathology, Faculty of Agriculture, Universiti Putra Malaysia (UPM), Selangor, Serdang, Malaysia","A.R.M. Shariff; Department of Biological and Agricultural Engineering, Level 3, Faculty of Engineering, Universiti Putra Malaysia (UPM), Serdang, Selangor, Malaysia; email: rashidpls@upm.edu.my","","Springer Nature","","978-981198113-5; 978-981198112-8","","","English","IoT and AI in Agriculture: Self-sufficiency in Food Production to Achieve Society 5.0 and SDG’s Globally","Book chapter","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-85197190102"
"","","","10th International Conference on Biomass and Bioenergy: Sustainable Solution for A Greener Future: Harnessing Biomass and Bioenergy, ICBB 2025","2026","E3S Web of Conferences","691","","","","","0","","https://www.scopus.com/pages/publications/105030571732?origin=resultslist","","","","Fujita H.; Farobie O.; Wibawa D.S.; Saefurahman G.; Muna N.","EDP Sciences","25550403","","","","English","E3S Web Conf.","Conference review","Final","","Scopus","2-s2.0-105030571732"
"Harjanto N.F.; Dewi N.P.A.S.P.; Iswanto I.A.","Harjanto, Nicholas Farandi (60514561600); Dewi, Ni Putu Ayu Sekar Pradnya (60514913800); Iswanto, Irene Anindaputri (57219951383)","60514561600; 60514913800; 57219951383","Lightweight YOLOv8n Segmentation and ShuffleNetV2 Transfer Learning Integration for Oil Palm Fruit Ripeness Classification","2025","International Conference on Information and Communications Technology, ICOIACT","","2025","","196","201","2","10.1109/ICOIACT67584.2025.11344923","https://www.scopus.com/pages/publications/105033360896?origin=resultslist","School of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia","Harjanto N.F., School of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia; Dewi N.P.A.S.P., School of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia; Iswanto I.A., School of Computer Science, Bina Nusantara University, Jakarta, 11480, Indonesia","","","Institute of Electrical and Electronics Engineers Inc.","2770467X","979-833155408-8","","","English","Int. Conf. Inf. Commun. Technol., ICOIACT","Conference paper","Final","","Scopus","2-s2.0-105033360896"
"Martínez-Arteaga D.; Arias Arias N.A.; Darghan A.E.; Barrios D.","Martínez-Arteaga, Diana (58198722900); Arias Arias, Nolver Atanacio (58199265800); Darghan, Aquiles E. (56582398000); Barrios, Dursun (57455937000)","58198722900; 58199265800; 56582398000; 57455937000","Identification of Influential Factors in the Adoption of Irrigation Technologies through Neural Network Analysis: A Case Study with Oil Palm Growers","2023","Agriculture (Switzerland)","13","4","827","","","5","10.3390/agriculture13040827","https://www.scopus.com/pages/publications/85153774644?origin=resultslist","Colombian Oil Palm Research Center-Cenipalma, Bogotá, 11121, Colombia; Biogenesis Research Group, Department of Agriculture and Rural Development, Faculty of Agricultural Sciences, Universidad Nacional de Colombia, Bogotá, 11132, Colombia; Department of Agronomy, Faculty of Agricultural Sciences, Universidad Nacional de Colombia, Bogotá, 11132, Colombia","Martínez-Arteaga D., Colombian Oil Palm Research Center-Cenipalma, Bogotá, 11121, Colombia, Biogenesis Research Group, Department of Agriculture and Rural Development, Faculty of Agricultural Sciences, Universidad Nacional de Colombia, Bogotá, 11132, Colombia; Arias Arias N.A., Colombian Oil Palm Research Center-Cenipalma, Bogotá, 11121, Colombia; Darghan A.E., Department of Agronomy, Faculty of Agricultural Sciences, Universidad Nacional de Colombia, Bogotá, 11132, Colombia; Barrios D., Biogenesis Research Group, Department of Agriculture and Rural Development, Faculty of Agricultural Sciences, Universidad Nacional de Colombia, Bogotá, 11132, Colombia","D. Martínez-Arteaga; Colombian Oil Palm Research Center-Cenipalma, Bogotá, 11121, Colombia; email: dmartinezar@unal.edu.co","","MDPI","20770472","","","","English","Agric.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85153774644"
"Krishnan A.R.; Hamid R.; Tanakinjal G.H.; Bahri S.; Arumugam N.","Krishnan, Anath Rau (53664023200); Hamid, Rizal (60144371700); Tanakinjal, Geoffrey Harvey (36807375700); Bahri, Saiful (58659746300); Arumugam, Nalini (57200832938)","53664023200; 60144371700; 36807375700; 58659746300; 57200832938","A Bibliometric Analysis of Scientific Publications at Universiti Malaysia Sabah","2025","Journal of Applied Science, Engineering, Technology, and Education","7","2","","326","336","0","10.35877/454RI.asci4189","https://www.scopus.com/pages/publications/105018967420?origin=resultslist","Labuan Faculty of International Finance, Universiti Malaysia Sabah, Labuan F.T, 87000, Malaysia; Universitas Slamet Riyadi, Jl.Sumpah Pemuda No 18, Surakarta, Indonesia; Faculty of Bioresources and Food Industry, Universiti Sultan Zainal Abidin, Besut, Terengganu, 22200, Malaysia","Krishnan A.R., Labuan Faculty of International Finance, Universiti Malaysia Sabah, Labuan F.T, 87000, Malaysia; Hamid R., Labuan Faculty of International Finance, Universiti Malaysia Sabah, Labuan F.T, 87000, Malaysia; Tanakinjal G.H., Labuan Faculty of International Finance, Universiti Malaysia Sabah, Labuan F.T, 87000, Malaysia; Bahri S., Universitas Slamet Riyadi, Jl.Sumpah Pemuda No 18, Surakarta, Indonesia; Arumugam N., Faculty of Bioresources and Food Industry, Universiti Sultan Zainal Abidin, Besut, Terengganu, 22200, Malaysia","","","PT Mattawang Mediatama Solution","26850591","","","","English","J. Appl. Sci. Eng. Technol. Educ.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105018967420"
"Torres J.S.M.; Parra S.A.; Rozo D.O.B.; Diaz I.M.A.","Torres, Juan Sebastian Malagon (60416055100); Parra, Sebastian Ariza (60415212700); Rozo, David Octavio Botero (60415623700); Diaz, Ivan Maurico Ayala (60415212800)","60416055100; 60415212700; 60415623700; 60415212800","GeneticPieces2vec: Deep Learning Method for DNA Sequence Representation","2025","Proceedings - 2025 IEEE 25th International Conference on Bioinformatics and Bioengineering, BIBE 2025","","","","373","380","0","10.1109/BIBE66822.2025.00069","https://www.scopus.com/pages/publications/105031141743?origin=resultslist","Systems biology team, Oil palm research center, Bogotá, Colombia; Biology and breeding group, Oil palm research center, Bogotá, Colombia","Torres J.S.M., Systems biology team, Oil palm research center, Bogotá, Colombia; Parra S.A., Systems biology team, Oil palm research center, Bogotá, Colombia; Rozo D.O.B., Systems biology team, Oil palm research center, Bogotá, Colombia; Diaz I.M.A., Biology and breeding group, Oil palm research center, Bogotá, Colombia","","","Institute of Electrical and Electronics Engineers Inc.","","979-833155899-4","","","English","Proc. - IEEE Int. Conf. Bioinform. Bioeng., BIBE","Conference paper","Final","","Scopus","2-s2.0-105031141743"
"Bos A.; Lamarche C.; Niro F.; Defourny P.","Bos, Audric (59978557600); Lamarche, Céline (56181338400); Niro, Fabrizio (23012458800); Defourny, Pierre (6603669676)","59978557600; 56181338400; 23012458800; 6603669676","Monitoring biweekly dynamics of pan-tropical industrial plantations over 6 years using 100 m PROBA-V data","2025","Frontiers in Remote Sensing","6","","1575100","","","1","10.3389/frsen.2025.1575100","https://www.scopus.com/pages/publications/105009899979?origin=resultslist","Earth and Life Institute, Université Catholique de Louvain, Louvain-la-Neuve, Belgium; Serco for European Space Agency (ESA), Frascati, Italy","Bos A., Earth and Life Institute, Université Catholique de Louvain, Louvain-la-Neuve, Belgium; Lamarche C., Earth and Life Institute, Université Catholique de Louvain, Louvain-la-Neuve, Belgium; Niro F., Serco for European Space Agency (ESA), Frascati, Italy; Defourny P., Earth and Life Institute, Université Catholique de Louvain, Louvain-la-Neuve, Belgium","A. Bos; Earth and Life Institute, Université Catholique de Louvain, Louvain-la-Neuve, Belgium; email: audric.bos@uclouvain.be","","Frontiers Media SA","26736187","","","","English","Front. Remote Sens.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105009899979"
"Refaie Ali A.; Mahmood R.; Asghar A.; Majeed A.H.; Behiry M.H.","Refaie Ali, Ahmed (60626585300); Mahmood, Rashid (56214116500); Asghar, Atif (59126968600); Majeed, Afraz Hussain (57212620214); Behiry, Mohamed H. (57798301100)","60626585300; 56214116500; 59126968600; 57212620214; 57798301100","AI-based predictive approach via FFB propagation in a driven-cavity of Ostwald de-Waele fluid using CFD-ANN and Levenberg–Marquardt","2024","Scientific Reports","14","1","11024","","","22","10.1038/s41598-024-60401-2","https://www.scopus.com/pages/publications/85193075482?origin=resultslist","Department of Mathematics and Computer Science, Faculty of Science, Menoufia University, Menofia, Shebin El Kom, 32511, Egypt; Department of Mathematics, Air University, PAF Complex E-9, Islamabad, 44000, Pakistan; School of Energy and Power Engineering, Jiangsu University, Zhenjiang, 212013, China; Department of Artificial Intelligence, Faculty of Artificial Intelligence, Egyptian Russian University, Badr City, 11829, Egypt","Refaie Ali A., Department of Mathematics and Computer Science, Faculty of Science, Menoufia University, Menofia, Shebin El Kom, 32511, Egypt; Mahmood R., Department of Mathematics, Air University, PAF Complex E-9, Islamabad, 44000, Pakistan; Asghar A., Department of Mathematics, Air University, PAF Complex E-9, Islamabad, 44000, Pakistan; Majeed A.H., School of Energy and Power Engineering, Jiangsu University, Zhenjiang, 212013, China; Behiry M.H., Department of Artificial Intelligence, Faculty of Artificial Intelligence, Egyptian Russian University, Badr City, 11829, Egypt","A. Refaie Ali; Department of Mathematics and Computer Science, Faculty of Science, Menoufia University, Shebin El Kom, Menofia, 32511, Egypt; email: ahmed.refaie@science.menofia.edu.eg","","Nature Research","20452322","","","38744984","English","Sci. Rep.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85193075482"
"Syetiawan A.; Susetyo D.B.; Lumban-Gaol Y.; Susilo; Ardha M.; Susilo Y.; Wahono","Syetiawan, Agung (57217867477); Susetyo, Danang Budi (57201126533); Lumban-Gaol, Yustisi (57202444037); Susilo (57200843055); Ardha, Mohammad (57214826501); Susilo, Yunus (57221470975); Wahono (57210034442)","57217867477; 57201126533; 57202444037; 57200843055; 57214826501; 57221470975; 57210034442","Deep learning-based palm tree detection in unmanned aerial vehicle imagery with Mask R-CNN","2025","Telkomnika (Telecommunication Computing Electronics and Control)","23","1","","156","165","4","10.12928/TELKOMNIKA.v23i1.26244","https://www.scopus.com/pages/publications/85214283647?origin=resultslist","National Research and Innovation Agency (BRIN), Cibinong, Indonesia; Department of Geomatics Engineering, Faculty of Engineering, Soetomo University, Surabaya, Indonesia; Department of Agrotechnology, Faculty of Agriculture and Animal Science, University of Muhammadiyah Malang, Malang, Indonesia; Department of Geomatic Engineering, Faculty of Civil Engineering, Yildiz Technical University, Istanbul, Turkey","Syetiawan A., National Research and Innovation Agency (BRIN), Cibinong, Indonesia; Susetyo D.B., National Research and Innovation Agency (BRIN), Cibinong, Indonesia, Department of Geomatic Engineering, Faculty of Civil Engineering, Yildiz Technical University, Istanbul, Turkey; Lumban-Gaol Y., National Research and Innovation Agency (BRIN), Cibinong, Indonesia; Susilo, National Research and Innovation Agency (BRIN), Cibinong, Indonesia; Ardha M., National Research and Innovation Agency (BRIN), Cibinong, Indonesia; Susilo Y., Department of Geomatics Engineering, Faculty of Engineering, Soetomo University, Surabaya, Indonesia; Wahono, Department of Agrotechnology, Faculty of Agriculture and Animal Science, University of Muhammadiyah Malang, Malang, Indonesia","D.B. Susetyo; National Research and Innovation Agency (BRIN), Cibinong, Jakarta-Bogor Km 46, 16911, Indonesia; email: danang.budi.susetyo@brin.go.id","","Universitas Ahmad Dahlan","16936930","","","","English","Telkomnika Telecomun. Compt. Electr. Control","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85214283647"
"Mohd Hilmi Tan M.I.S.; Jamlos M.F.; Omar A.F.; Kamarudin K.; Jamlos M.A.","Mohd Hilmi Tan, Mas Ira Syafila (57209849726); Jamlos, Mohd Faizal (54915241200); Omar, Ahmad Fairuz (36810188200); Kamarudin, Kamarulzaman (55193266400); Jamlos, Mohd Aminudin (36010739800)","57209849726; 54915241200; 36810188200; 55193266400; 36010739800","Ganoderma boninense classification based on near-infrared spectral data using machine learning techniques","2023","Chemometrics and Intelligent Laboratory Systems","232","","104718","","","15","10.1016/j.chemolab.2022.104718","https://www.scopus.com/pages/publications/85143745919?origin=resultslist","Faculty of Electrical & Electronics Engineering Technology, Universiti Malaysia Pahang, Pekan, 26600, Malaysia; School of Physics, Universiti Sains Malaysia, Malaysia, Penang, 11800, Malaysia; Faculty of Electrical Engineering Technology, Universiti Malaysia Perlis, Pauh Putra, Perlis, 02600, Malaysia; Faculty of Electronics Engineering Technology, Universiti Malaysia Perlis, Pauh Putra, Perlis, 02600, Malaysia","Mohd Hilmi Tan M.I.S., Faculty of Electrical & Electronics Engineering Technology, Universiti Malaysia Pahang, Pekan, 26600, Malaysia; Jamlos M.F., Faculty of Electrical & Electronics Engineering Technology, Universiti Malaysia Pahang, Pekan, 26600, Malaysia; Omar A.F., School of Physics, Universiti Sains Malaysia, Malaysia, Penang, 11800, Malaysia; Kamarudin K., Faculty of Electrical Engineering Technology, Universiti Malaysia Perlis, Pauh Putra, Perlis, 02600, Malaysia; Jamlos M.A., Faculty of Electronics Engineering Technology, Universiti Malaysia Perlis, Pauh Putra, Perlis, 02600, Malaysia","M.F. Jamlos; Faculty of Electrical & Electronics Engineering Technology, Universiti Malaysia Pahang, Pekan, 26600, Malaysia; email: mohdfaizaljamlos@gmail.com","","Elsevier B.V.","01697439","","CILSE","","English","Chemometr. Intelligent Lab. Syst.","Article","Final","","Scopus","2-s2.0-85143745919"
