"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Affiliations","Authors with affiliations","Correspondence Address","Editors","Publisher","ISSN","ISBN","CODEN","PubMed ID","Language of Original Document","Abbreviated Source Title","Document Type","Publication Stage","Open Access","Source","EID"
"Furtado A.; Puthiyelath M.; Cecotti H.","Furtado, Albert (60449792100); Puthiyelath, Midhun (60449483700); Cecotti, Hubert (8838569700)","60449792100; 60449483700; 8838569700","Unsupervised Domain Adaptation using Synthetic Images from a Game Engine for Grape Detection","2025","2025 15th IEEE International Conference on Pattern Recognition Systems, ICPRS 2025","","","","","","0","10.1109/ICPRS66293.2025.11302846","https://www.scopus.com/pages/publications/105032197861?origin=resultslist","Dept. of Computer Science, California State University, Fresno, Fresno, CA, United States","Furtado A., Dept. of Computer Science, California State University, Fresno, Fresno, CA, United States; Puthiyelath M., Dept. of Computer Science, California State University, Fresno, Fresno, CA, United States; Cecotti H., Dept. of Computer Science, California State University, Fresno, Fresno, CA, United States","A. Furtado; Dept. of Computer Science, California State University, Fresno, Fresno, United States; email: bertybert@mail.fresnostate.edu","","Institute of Electrical and Electronics Engineers Inc.","","979-833159170-0","","","English","IEEE Int. Conf. Pattern Recognit. Syst., ICPRS","Conference paper","Final","","Scopus","2-s2.0-105032197861"
"Sandí J.Z.A.; Jiménez J.L.; Mena L.D.N.","Sandí, Johnny Zaet Aguero (60704329100); Jiménez, Jason Leitón (59669645300); Mena, Luis Diego Noguera (60704224600)","60704329100; 59669645300; 60704224600","Implementation and Optimization of a Machine Learning Model for Pineapple Fruit Counting in Aerial Imagery","2026","2026 6th International Conference on Innovative Research in Applied Science, Engineering and Technology, IRASET 2026","","","","","","0","10.1109/IRASET68627.2026.11538886","https://www.scopus.com/pages/publications/105042535941?origin=resultslist","Instituto Tecnológico, Cartago, Costa Rica","Sandí J.Z.A., Instituto Tecnológico, Cartago, Costa Rica; Jiménez J.L., Instituto Tecnológico, Cartago, Costa Rica; Mena L.D.N., Instituto Tecnológico, Cartago, Costa Rica","J.Z.A. Sandí; Instituto Tecnológico, Cartago, Costa Rica; email: johnny.zaet08@itcr.ac.cr","Benhala B.; Raihani A.; Qbadou M.","Institute of Electrical and Electronics Engineers Inc.","","979-833154517-8","","","English","Int. Conf. Innov. Res. Appl. Sci.., Eng. Technol., IRASET","Conference paper","Final","","Scopus","2-s2.0-105042535941"
"Sakthivel R.; Velusamy P.; Ganesan S.K.; Rajendran S.; Bose M.; Nagaraj A.","Sakthivel, RanjithKumar (59524942800); Velusamy, Parthasarathy (60547742000); Ganesan, Saravana kumar (56460104900); Rajendran, Santhosh (59768036600); Bose, Manikandan (57466738400); Nagaraj, Ajith (60519705200)","59524942800; 60547742000; 56460104900; 59768036600; 57466738400; 60519705200","Attention-Augmented RT-DETR-L for Real-Time Multi-Class Grape Leaf Disease Classification","2026","ICDCS 2026 - 2026 8th International Conference on Devices, Circuits and Systems","","","","","","0","10.1109/ICDCS68853.2026.11511080","https://www.scopus.com/pages/publications/105041554253?origin=resultslist","Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India","Sakthivel R., Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India; Velusamy P., Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India; Ganesan S.K., Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India; Rajendran S., Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India; Bose M., Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India; Nagaraj A., Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India","R. Sakthivel; Dept. of CSE, Centre of AI & Autonomous Aerial Systems, Karpagam Academy of Higher Education, Coimbatore, India; email: ranjithkumar.sakthivel@kahedu.edu.in","","Institute of Electrical and Electronics Engineers Inc.","","979-831950595-8","","","English","ICDCS - Int. Conf. Devices, Circuits Syst.","Conference paper","Final","","Scopus","2-s2.0-105041554253"
"Arvind D.K.; Shi S.; Chanchotisatien P.","Arvind, D.K. (6602931908); Shi, Shuai (60598476700); Chanchotisatien, Passara (57223969986)","6602931908; 60598476700; 57223969986","Step-Counting Using a Chest-Wearable Respeck","2026","Lecture Notes of the Institute for Computer Sciences, Social-Informatics and Telecommunications Engineering, LNICST","667 LNICST","","","420","439","0","10.1007/978-3-032-16102-4_35","https://www.scopus.com/pages/publications/105036707216?origin=resultslist","Centre for Speckled Computing, School of Informatics, University of Edinburgh, Edinburgh, United Kingdom","Arvind D.K., Centre for Speckled Computing, School of Informatics, University of Edinburgh, Edinburgh, United Kingdom; Shi S., Centre for Speckled Computing, School of Informatics, University of Edinburgh, Edinburgh, United Kingdom; Chanchotisatien P., Centre for Speckled Computing, School of Informatics, University of Edinburgh, Edinburgh, United Kingdom","D.K. Arvind; Centre for Speckled Computing, School of Informatics, University of Edinburgh, Edinburgh, United Kingdom; email: dka@inf.ed.ac.uk","Kumar A.; Verma S.; Bhattacharyya S.","Springer Science and Business Media Deutschland GmbH","18678211","978-303216101-7","","","English","Lect. Notes Inst. Comput. Sci. Soc. Informatics Telecommun. Eng.","Conference paper","Final","","Scopus","2-s2.0-105036707216"
"Borah S.; Kumar J.R.R.; Bewoor L.; Joshi R.R.; Deore M.P.","Borah, Samarjeet (26221014200); Kumar, Jambi Ratna Raja (57214276777); Bewoor, Laxmi (55574269300); Joshi, Rahul Raghvendra (56583426300); Deore, Mahendra Prabhakar (57485944300)","26221014200; 57214276777; 55574269300; 56583426300; 57485944300","INTELLIGENT COMPUTING AND ANALYTICS IN IMAGE PROCESSING","2026","Intelligent Computing and Analytics in Image Processing","","","","1","283","0","10.1201/9781779640772","https://www.scopus.com/pages/publications/105042857477?origin=resultslist","Department of Computer Applications, SMIT, Sikkim Manipal University, Sikkim, India; Genba Sopanrao Moze College of Engineering, Balewadi, Pune, Maharashtra, India; Department of Computer Engineering, Vishwakarma Institute of Information Technology, Pune, India; Symbiosis Institute of Technology, Pune, India; Computer Engineering Department, MKSSS Cummins College of Engineering for Women, Pune, India","Borah S., Department of Computer Applications, SMIT, Sikkim Manipal University, Sikkim, India; Kumar J.R.R., Genba Sopanrao Moze College of Engineering, Balewadi, Pune, Maharashtra, India; Bewoor L., Department of Computer Engineering, Vishwakarma Institute of Information Technology, Pune, India; Joshi R.R., Symbiosis Institute of Technology, Pune, India; Deore M.P., Computer Engineering Department, MKSSS Cummins College of Engineering for Women, Pune, India","","","Apple Academic Press","","978-104090335-3; 978-177964076-5","","","English","Intell. Computing and Analytics in Image Processing","Book","Final","","Scopus","2-s2.0-105042857477"
"Bakas K.; Saddik A.; Dliou A.; Hssaisoune M.; El Hachemy S.; Bouchaou L.","Bakas, Khaoula (60224948200); Saddik, Amine (57208865897); Dliou, Azzedine (55376511400); Hssaisoune, Mohammed (55761422400); El Hachemy, Said (58184072400); Bouchaou, Lhoussaine (6603080991)","60224948200; 57208865897; 55376511400; 55761422400; 58184072400; 6603080991","YOLO-O: Real-Time Citrus Health Monitoring and Counting Using Lightweight Model on Embedded Architecture for Precision Agriculture","2025","Proceedings of the International Conference on Electrical Systems and Automation, ICESA 2025","","","","","","0","10.1109/ICESA66763.2025.11280736","https://www.scopus.com/pages/publications/105031565168?origin=resultslist","Ibnou Zohr University, Laboratory of Systems Engineering and Information Technology LISTI, National School of Applied Sciences, Agadir, Morocco; Ibnou Zohr University, Faculty of Applied Sciences, Ait Melloul, Morocco; Ibnou Zohr University, National School of Applied Sciences, Morocco; Ibnou Zohr University, Applied Geology and Geo-Environment Laboratory, Faculty of Sciences, Agadir, Morocco; Mohammed VI Polytechnic University, International Water Research Institute, Ben Guerir, Morocco","Bakas K., Ibnou Zohr University, Laboratory of Systems Engineering and Information Technology LISTI, National School of Applied Sciences, Agadir, Morocco, Ibnou Zohr University, Applied Geology and Geo-Environment Laboratory, Faculty of Sciences, Agadir, Morocco; Saddik A., Ibnou Zohr University, Faculty of Applied Sciences, Ait Melloul, Morocco, Ibnou Zohr University, National School of Applied Sciences, Morocco, Ibnou Zohr University, Applied Geology and Geo-Environment Laboratory, Faculty of Sciences, Agadir, Morocco; Dliou A., Ibnou Zohr University, Laboratory of Systems Engineering and Information Technology LISTI, National School of Applied Sciences, Agadir, Morocco, Ibnou Zohr University, Faculty of Applied Sciences, Ait Melloul, Morocco; Hssaisoune M., Ibnou Zohr University, Faculty of Applied Sciences, Ait Melloul, Morocco, Ibnou Zohr University, Applied Geology and Geo-Environment Laboratory, Faculty of Sciences, Agadir, Morocco, Mohammed VI Polytechnic University, International Water Research Institute, Ben Guerir, Morocco; El Hachemy S., Ibnou Zohr University, Applied Geology and Geo-Environment Laboratory, Faculty of Sciences, Agadir, Morocco; Bouchaou L., Ibnou Zohr University, Applied Geology and Geo-Environment Laboratory, Faculty of Sciences, Agadir, Morocco, Mohammed VI Polytechnic University, International Water Research Institute, Ben Guerir, Morocco","K. Bakas; Ibnou Zohr University, Laboratory of Systems Engineering and Information Technology LISTI, National School of Applied Sciences, Agadir, Morocco; email: khaoula.bakas.78@edu.uiz.ac.ma","Mohamed B.; Najib E.; Mohammed C.","Institute of Electrical and Electronics Engineers Inc.","","979-833159733-7","","","English","Proc. Int. Conf. Electr. Syst. Autom., ICESA","Conference paper","Final","","Scopus","2-s2.0-105031565168"
"Guo C.; Jiang W.; Guo Y.; Sun S.","Guo, Chengbo (55680907300); Jiang, Wenwen (60433886800); Guo, Yanling (55712543100); Sun, Shufa (41862495700)","55680907300; 60433886800; 55712543100; 41862495700","High-density Apple Counting Method Based on Lightweight Improved YOLO v8; [基于轻量级 YOLO v8 改进模型的苹果入库高密度计数方法]","2026","Nongye Jixie Xuebao/Transactions of the Chinese Society for Agricultural Machinery","57","5","","342","352","0","10.6041/j.issn.1000-1298.2026.05.032","https://www.scopus.com/pages/publications/105031662464?origin=resultslist","Faculty of Civil Engineering and Transportation, Northeast Forestry University, Harbin, 150040, China; Faculty of Mechanical and Electrical Engineering, Northeast Forestry University, Harbin, 150040, China","Guo C., Faculty of Civil Engineering and Transportation, Northeast Forestry University, Harbin, 150040, China; Jiang W., Faculty of Civil Engineering and Transportation, Northeast Forestry University, Harbin, 150040, China; Guo Y., Faculty of Mechanical and Electrical Engineering, Northeast Forestry University, Harbin, 150040, China; Sun S., Faculty of Civil Engineering and Transportation, Northeast Forestry University, Harbin, 150040, China","","","Chinese Society of Agricultural Machinery","10001298","","NUYCA","","Chinese","Nongye Jixie Xuebao","Article","Final","","Scopus","2-s2.0-105031662464"
"Íñiguez R.; Gutiérrez S.; Poblete-Echeverría C.; Hernández I.; Barrio I.; Tardáguila J.","Íñiguez, Rubén (57223197029); Gutiérrez, Salvador (56927814100); Poblete-Echeverría, Carlos (33568256900); Hernández, Inés (57219098567); Barrio, Ignacio (57201031722); Tardáguila, Javier (23975192400)","57223197029; 56927814100; 33568256900; 57219098567; 57201031722; 23975192400","Deep learning modelling for non-invasive grape bunch detection under diverse occlusion conditions","2024","Computers and Electronics in Agriculture","226","","109421","","","16","10.1016/j.compag.2024.109421","https://www.scopus.com/pages/publications/85203137705?origin=resultslist","Televitis Research Group, University of La Rioja, Logroño, 26006, Spain; Department of Computer Science and Artificial Intelligence (DECSAI), Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada (UGR), Granada, 18014, Spain; South African Grape and Wine Research Institute (SAGWRI), Stellenbosch University, Private Bag X1, Matieland, 7602, South Africa","Íñiguez R., Televitis Research Group, University of La Rioja, Logroño, 26006, Spain; Gutiérrez S., Department of Computer Science and Artificial Intelligence (DECSAI), Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada (UGR), Granada, 18014, Spain; Poblete-Echeverría C., South African Grape and Wine Research Institute (SAGWRI), Stellenbosch University, Private Bag X1, Matieland, 7602, South Africa; Hernández I., Televitis Research Group, University of La Rioja, Logroño, 26006, Spain; Barrio I., Televitis Research Group, University of La Rioja, Logroño, 26006, Spain; Tardáguila J., Televitis Research Group, University of La Rioja, Logroño, 26006, Spain","S. Gutiérrez; Department of Computer Science and Artificial Intelligence (DECSAI), Andalusian Research Institute in Data Science and Computational Intelligence (DaSCI), University of Granada (UGR), Granada, 18014, Spain; email: salvaguti@decsai.ugr.es","","Elsevier B.V.","01681699","","CEAGE","","English","Comput. Electron. Agric.","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85203137705"
"Sun D.; Luo Z.; Song S.; Xue X.; Huang X.; Quan Z.","Sun, Daozong (35767184900); Luo, Ziming (60629623000); Song, Shuran (7403349307); Xue, Xiuyun (56689094100); Huang, Xinghan (59116950600); Quan, Zhiwei (58973452900)","35767184900; 60629623000; 7403349307; 56689094100; 59116950600; 58973452900","Lightweight Instance Segmentation Method and Spraying Experiment for Citrus Tree Canopy Based on Improved YOLO lln seg; [基于改进YOLO 11n‑seg的轻量化柑橘树冠层实例分割方法与喷雾试验]","2026","Nongye Jixie Xuebao/Transactions of the Chinese Society for Agricultural Machinery","57","10","","251","261","0","10.6041/j.issn.1000-1298.2026.10.025","https://www.scopus.com/pages/publications/105038636116?origin=resultslist","College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China; Guangdong Provincial Engineering Technology Research Center jor Agricultural Environment Information Monitoring, Guangzhou, 510642, China; College of Electronic Information and Control Engineering, Guangzhou University of Software, Guangzhou, 510900, China","Sun D., College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China, Guangdong Provincial Engineering Technology Research Center jor Agricultural Environment Information Monitoring, Guangzhou, 510642, China; Luo Z., College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China; Song S., College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China, College of Electronic Information and Control Engineering, Guangzhou University of Software, Guangzhou, 510900, China; Xue X., College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China; Huang X., College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China; Quan Z., College of Artificial Intelligence and Low-Altitude Technology, South China Agricultural University, Guangzhou, 510642, China","","","Chinese Society of Agricultural Machinery","10001298","","NUYCA","","Chinese","Nongye Jixie Xuebao","Article","Final","","Scopus","2-s2.0-105038636116"
"Zhang X.; Hu X.; Liao H.","Zhang, Xiaorong (59696662300); Hu, Xuting (59697309800); Liao, Han (60027903900)","59696662300; 59697309800; 60027903900","ForestBerryNet: a dual-backbone architecture with hierarchical attention fusion for efficient forest berry detection","2026","Expert Systems with Applications","296","","129227","","","5","10.1016/j.eswa.2025.129227","https://www.scopus.com/pages/publications/105012516466?origin=resultslist","Anhui Technical College Of Mechanical and Electrical Engineering, Wuhu, 241002, China; Wannan Medical College, Wuhu, 241002, China","Zhang X., Anhui Technical College Of Mechanical and Electrical Engineering, Wuhu, 241002, China; Hu X., Anhui Technical College Of Mechanical and Electrical Engineering, Wuhu, 241002, China; Liao H., Wannan Medical College, Wuhu, 241002, China","X. Zhang; Anhui Technical College Of Mechanical and Electrical Engineering, Wuhu, 241002, China; email: 0120190010@ahcme.edu.cn","","Elsevier Ltd","09574174","","ESAPE","","English","Expert Sys Appl","Article","Final","","Scopus","2-s2.0-105012516466"
"Xiu X.; Fei S.; Huang W.; Li N.; Miao Z.","Xiu, Xianchao (56673806500); Fei, Shiqi (60601986000); Huang, Wenqian (23989052200); Li, Nan (57297790300); Miao, Zhonghua (22941301800)","56673806500; 60601986000; 23989052200; 57297790300; 22941301800","A Lightweight Method for Pear Surface Defect Detection Based on Improved Mamba-YOLO Architecture; [基于轻量化 Mamba-YOLO 模型的梨表面缺陷检测方法]","2026","Smart Agriculture","8","2","","147","157","0","10.12133/j.smartag.SA202508022","https://www.scopus.com/pages/publications/105036992193?origin=resultslist","School of Mechanic Engineering and Automation, Shanghai University, Shanghai, 200444, China; Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; Information Technology Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China","Xiu X., School of Mechanic Engineering and Automation, Shanghai University, Shanghai, 200444, China; Fei S., School of Mechanic Engineering and Automation, Shanghai University, Shanghai, 200444, China, Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China, Information Technology Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; Huang W., Intelligent Equipment Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China, Information Technology Research Center, Beijing Academy of Agriculture and Forestry Sciences, Beijing, 100097, China; Li N., School of Mechanic Engineering and Automation, Shanghai University, Shanghai, 200444, China; Miao Z., School of Mechanic Engineering and Automation, Shanghai University, Shanghai, 200444, China","N. Li; School of Mechanic Engineering and Automation, Shanghai University, Shanghai, 200444, China; email: linan19@shu.edu.cn","","Agricultural Information Institute, Chinese Academy of Agricultural Sciences","20968094","","","","Chinese","Smart. Agric.","Article","Final","","Scopus","2-s2.0-105036992193"
"Wei Y.; Wang Y.; Wu J.; Zhang F.; Zhang C.; Li J.; Liu W.; Lyu Q.; An S.","Wei, Yuxuan (60648323200); Wang, Yunbo (60648982000); Wu, Jiazheng (59693113900); Zhang, Fukai (58816365500); Zhang, Chao (60169232200); Li, Jianguang (60648418900); Liu, Wu (60648883500); Lyu, Qiang (55726111200); An, Shan (57202495145)","60648323200; 60648982000; 59693113900; 58816365500; 60169232200; 60648418900; 60648883500; 55726111200; 57202495145","Fine-grained multi-scale feature fusion for robust citrus detection under complex orchard conditions","2026","Applied Soft Computing","201","","115506","","","0","10.1016/j.asoc.2026.115506","https://www.scopus.com/pages/publications/105040009432?origin=resultslist","College of Information, Mechanical and Electrical Engineering, Shanghai Normal University, Shanghai, 201418, China; Tianjin Key Laboratory of Intelligent Unmanned Swarm Technology and System, School of Electrical and Information Engineering, Tianjin University, Tianjin, 300072, China; Citrus Research Institute, Southwest University, Chongqing, 400712, China; National Super Computer Center in Tianjin, Tianjin, 300457, China; Liaocheng Big Data Center, Shandong, 252000, China; School of Information Science and Technology, University of Science and Technology, Hefei, 230026, China","Wei Y., College of Information, Mechanical and Electrical Engineering, Shanghai Normal University, Shanghai, 201418, China; Wang Y., Tianjin Key Laboratory of Intelligent Unmanned Swarm Technology and System, School of Electrical and Information Engineering, Tianjin University, Tianjin, 300072, China; Wu J., Tianjin Key Laboratory of Intelligent Unmanned Swarm Technology and System, School of Electrical and Information Engineering, Tianjin University, Tianjin, 300072, China; Zhang F., Citrus Research Institute, Southwest University, Chongqing, 400712, China, National Super Computer Center in Tianjin, Tianjin, 300457, China; Zhang C., Tianjin Key Laboratory of Intelligent Unmanned Swarm Technology and System, School of Electrical and Information Engineering, Tianjin University, Tianjin, 300072, China; Li J., Liaocheng Big Data Center, Shandong, 252000, China; Liu W., School of Information Science and Technology, University of Science and Technology, Hefei, 230026, China; Lyu Q., Citrus Research Institute, Southwest University, Chongqing, 400712, China; An S., Tianjin Key Laboratory of Intelligent Unmanned Swarm Technology and System, School of Electrical and Information Engineering, Tianjin University, Tianjin, 300072, China","Q. Lyu; Citrus Research Institute, Southwest University, Chongqing, 400712, China; email: qlu@swu.edu.cn","","Elsevier Ltd","15684946","","","","English","Appl. Soft Comput.","Article","Final","","Scopus","2-s2.0-105040009432"
"Zhang X.; Zheng Y.; Shen A.; Xun Y.; Yang Q.; Wang Z.","Zhang, Xiaofei (59952914800); Zheng, Yuqing (60650866600); Shen, Ao (59952811500); Xun, Yi (8707498300); Yang, Qinghua (36083690700); Wang, Zhiheng (53664705300)","59952914800; 60650866600; 59952811500; 8707498300; 36083690700; 53664705300","Estimating Xisha watermelon yield using sampling and global scanning based on drone remote sensing","2026","International Journal of Agricultural and Biological Engineering","19","2","","272","281","0","10.25165/j.ijabe.20261902.9946","https://www.scopus.com/pages/publications/105040107828?origin=resultslist","College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, 310032, China; Taizhou Key Laboratory of Advanced Manufacturing Technology, Taizhou Institute, Zhejiang University of Technology, Zhejiang, Taizhou, 318014, China; College of Optical, Mechanical and Electrical Engineering, Zhejiang A & F University, Hangzhou, 310032, China; The Collaborative Innovation Center for Intelligent Production Equipment of Characteristic Forest Fruits in Hilly and Mountainous Areas of Zhejiang Province, Zhejiang A & F University, Hangzhou, 310032, China","Zhang X., College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, 310032, China; Zheng Y., College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, 310032, China; Shen A., College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, 310032, China; Xun Y., College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, 310032, China, Taizhou Key Laboratory of Advanced Manufacturing Technology, Taizhou Institute, Zhejiang University of Technology, Zhejiang, Taizhou, 318014, China; Yang Q., College of Optical, Mechanical and Electrical Engineering, Zhejiang A & F University, Hangzhou, 310032, China, The Collaborative Innovation Center for Intelligent Production Equipment of Characteristic Forest Fruits in Hilly and Mountainous Areas of Zhejiang Province, Zhejiang A & F University, Hangzhou, 310032, China; Wang Z., College of Mechanical Engineering, Zhejiang University of Technology, Hangzhou, 310032, China, Taizhou Key Laboratory of Advanced Manufacturing Technology, Taizhou Institute, Zhejiang University of Technology, Zhejiang, Taizhou, 318014, China","Z. Wang; Zhejiang University of Technology, Hangzhou, 310032, China; email: wzh232@zjut.edu.cn","","Chinese Society of Agricultural Engineering","19346344","","","","English","Int. J. Agric. Biol. Eng.","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-105040107828"
"Wu H.; Mo X.; Wen S.; Wu K.; Ye Y.; Wang Y.; Zhang Y.","Wu, Haitao (59312180600); Mo, Xiaotian (59388983800); Wen, Sijian (59312094000); Wu, Kanglei (59165112900); Ye, Yu (59388658900); Wang, Yongmei (57244860600); Zhang, Youhua (36784200800)","59312180600; 59388983800; 59312094000; 59165112900; 59388658900; 57244860600; 36784200800","DNE-YOLO: A method for apple fruit detection in Diverse Natural Environments","2024","Journal of King Saud University - Computer and Information Sciences","36","9","102220","","","43","10.1016/j.jksuci.2024.102220","https://www.scopus.com/pages/publications/85207710915?origin=resultslist","School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China; Anhui Provincial Engineering Laboratory for Beidou Precision Agriculture Information, Hefei, 230036, China; School of Life Sciences, Anhui Agricultural University, Hefei, 230036, China","Wu H., School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China; Mo X., School of Life Sciences, Anhui Agricultural University, Hefei, 230036, China; Wen S., School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China; Wu K., School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China; Ye Y., School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China; Wang Y., School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China, Anhui Provincial Engineering Laboratory for Beidou Precision Agriculture Information, Hefei, 230036, China; Zhang Y., School of Information and Artificial Intelligence, Anhui Agricultural University, Hefei, 230036, China, Anhui Provincial Engineering Laboratory for Beidou Precision Agriculture Information, Hefei, 230036, China","Y. Wang; School of Information and Artificial Intelligence, Anhui Agricultural University, Anhui, 130 Changjiangxilu, Heifei, 230036, China; email: wym0152@foxmail.com","","King Saud bin Abdulaziz University","13191578","","","","English"," J. King Saud Univ. - Comput. Inform. Sci.","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85207710915"
"Liu F.; Hu M.","Liu, Fei (59754653300); Hu, Mingyue (59753384800)","59754653300; 59753384800","UCA-YOLOv8n: a real-time and efficient fruit chunks detection algorithm for meal-assistance robot","2025","PeerJ Computer Science","11","","e2832","","","0","10.7717/peerj-cs.2832","https://www.scopus.com/pages/publications/105003539590?origin=resultslist","Shanghai Polytechnic University, Shanghai, China","Liu F., Shanghai Polytechnic University, Shanghai, China; Hu M., Shanghai Polytechnic University, Shanghai, China","F. Liu; Shanghai Polytechnic University, Shanghai, China; email: felixgalaxy@163.com","","PeerJ Inc.","23765992","","","","English","PeerJ Comput. Sci.","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105003539590"
"Ling Q.; Kai C.; Zelong W.; Wenyuan Z.","Ling, Qin (58123969100); Kai, Cui (60169064100); Zelong, Wen (60693552400); Wenyuan, Zhang (13103572000)","58123969100; 60169064100; 60693552400; 13103572000","MG-YOLO: A Lightweight Deep Learning Model for Detecting Blueberry Fruits at Different Maturities","2026","IEEE Access","14","","","86394","86410","0","10.1109/ACCESS.2026.3700655","https://www.scopus.com/pages/publications/105041948070?origin=resultslist","Guangxi Vocational and Technical College, School of Artificial Intelligence, Nanning, 530226, China; Xiamen University, Jiujiang Research Institute, Xiamen, 361005, China; Zhengzhou University, School of Mechanical and Power Engineering, Zhengzhou, 450001, China","Ling Q., Guangxi Vocational and Technical College, School of Artificial Intelligence, Nanning, 530226, China, Xiamen University, Jiujiang Research Institute, Xiamen, 361005, China; Kai C., Zhengzhou University, School of Mechanical and Power Engineering, Zhengzhou, 450001, China; Zelong W., Guangxi Vocational and Technical College, School of Artificial Intelligence, Nanning, 530226, China; Wenyuan Z., Guangxi Vocational and Technical College, School of Artificial Intelligence, Nanning, 530226, China","Q. Ling; Guangxi Vocational and Technical College, School of Artificial Intelligence, Nanning, 530226, China; email: tsinling@xmu.edu.cn","","Institute of Electrical and Electronics Engineers Inc.","21693536","","","","English","IEEE Access","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105041948070"
"Pragatheesh L.G.; Ramya C.","Pragatheesh, L.G. (60578859900); Ramya, C. (57226716642)","60578859900; 57226716642","A Deep Learning application for Accurate Oil Palm Counting by Eliminating Re-counting Errors in UAV Imagery","2025","2025 International Conference on Robotics and Mechatronics, ICRM 2025","","","","","","0","10.1109/ICRM66809.2025.11349040","https://www.scopus.com/pages/publications/105041745943?origin=resultslist","Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India","Pragatheesh L.G., Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India; Ramya C., Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India","L.G. Pragatheesh; Amrita Vishwa Vidyapeetham, Humanitarian Technology (HuT) Labs, Dept. of Electronics and Communication Engineering, Amritapuri, India; email: lgpragatheesh10@gmail.com","","Institute of Electrical and Electronics Engineers Inc.","","979-833157548-9","","","English","Int. Conf. Robot. Mechatronics., ICRM","Conference paper","Final","","Scopus","2-s2.0-105041745943"
